Company,Business Type,County,Total Employees,Number Affected,Date of Notice,Layoff Date,Closing Date,Reason for Dislocation,Classification,Reason Stated for Filing,Union,Contact,Phone,Case_ID
"Soft Card 230 Park Avenue, 27th Floor New York, NY 10169",Computer and software products,New York | WIB Name: NEW YORK CITY| Region: New York City,41,41,3/6/2015,6/6/2015,6/6/2015,Economic,Plant Closing,Plant  Closing,There is no  union and no bumping rights exist.,"Jennifer  Simmons, Human Resources Manager",(972) 674-8590,5003
"Coast Professional, Inc. 4273 Volunteer Road Geneseo, NY 14454",Private Collection Agency,Livingston/Monroe | WIB Name: GLOW/MONROE| Region: Finger Lakes Region,-----,172,3/5/2015,To  occur between 3/5/2015 and 4/22/2015 or within  14-days of these dates,4/22/2015,Termination of Contract with Department of Education,Plant Layoff,Plant  Layoff,There are no  bumping rights and the affected employees are not represented by a union.,"Michele  Malczewski, Director of Human Resources",(585) 991-5287,5002
,Substance Abuse Treatment,Queens | WIB Name: NEW YORK CITY| Region: New York City,57,57,10/6/2014                    Amended: 3/3/2015,3/29/2015,Anticipated closing date 3/29/2015.,Montefiore Medical Center will take over facilities,Plant Closing,Plant Closing,"1199 SEIU, New York State Nurses Association","Yvonne M. Ramirez, Chief Human Resources Officer",(718) 430-2541,5001
,Airline cabin services,New York | WIB Name: NEW YORK CITY| Region: New York City,178,178,3/3/2015,"6/1/2015,or the 14-day period commencing on this date",6/1/2015,Loss of contract to Gate Aviation,Plant Unit Closing,Plant Unit Closing,Bumping rights do not exist.,"Elizabeth Moquette, Human Resources Manger",(718) 505-4750,5000
,Hotel,Queens | WIB Name: NEW YORK CITY| Region: New York City,44,44,2/26/2015,on or about 5/18/2015,5/18/2015,Economic,Plant Closing,Plant Closing,"New York Hotel & Motel Trades Council, AFO-CIO, UNITE HERE",Lesley Cordova,(347) 624-5602,4999
,Photographic equipment and supplies,Monroe | WIB Name: MONROE| Region: Finger Lakes Region,-----,3,2/26/2015,5/26/2015,-----,Economic,Plant Layoff,Plant Layoff,Bumping rights do not exist.,"Mary C. Lazzar-Whyte, Director, HR Americas Employee Services",(585) 781-1896,4998
,Electronics warehouse,Onondaga | WIB Name: ONONDAGA| Region: Central Region,45,45,12/9/2014  Amended 3/2/2015,To occur between 3/9/2015 and 5/31/2015,4/30/2015,"Warehouse operations will be relocated to a site in Phoenix, Arizona",Plant Unit Closing,Plant Unit Closing,"No union represents the affected employees, nor do they have bumping rights.","Sarah Stanson, Vice President, Human Resources",(303) 824-4186,4997
,Marketing Consulting Services,Steuben | WIB Name: CSS| Region: Southern Region,-----,120,3/2/2015,4/27/2015,4/27/2015,Departure of a client campaign,Plant Unit Closing,Plant Unit Closing,There are no bumping rights.,Sean Erickson,(615) 301-7100,4996
,Mental Health Clinic,Suffolk | WIB Name: SUFFOLK| Region: Long Island,46,46,12/8/2014Amended 2/24/2015,-----,on or about 3/2/2015,New entity to take over operations of all sites,Plant Closing,Plant Closing,There are no bumping rights. Affected employees are not represented by a union.,"Lauren Gasparine, Human Resource Manager, PSCH, Inc.",(718) 559-0529,4995
,Financial,New York | WIB Name: NEW YORK CITY| Region: New York City,50,50,2/27/2015,Occurring between 6/1/2015 and 7/13/2015,7/13/2015,Economic,Plant Closing,Plant Closing,The affected employees are not represented by a union or any other collective bargaining representative.,"Jeanne Mason, Human Resources Business Partner",(412) 234-8952,4994
,Mental Health Clinic,Suffolk | WIB Name: SUFFOLK| Region: Long Island,46,46,12/8/2014 Amended 2/24/2015,-----,on or about 3/2/2015,New entity to take over operations of all sites,Plant Closing,Plant Closing,There are no bumping rights. Affected employees are not represented by a union.,"Lauren Gasparine, Human Resource Manager, PSCH, Inc.",(718) 559-0529,4993
,Hotel,New York | WIB Name: NEW YORK CITY| Region: New York City,201,201,2/27/2015,on or about 5/28/2015,5/28/2015,Foreclosure-possible sale,Plant Closing,Plant Closing,New York Hotel & Motel Trades Council,Donna D'Angelo-Cesarani,(212) 554-6040,4992
"Federation Employment and Guidance Services, Inc.Health and Human Services315 Hudson StreetNew York, NY 10013",Health and Human Services,New York/Kings/Queens/Bronx| WIB Name: NEW YORK CITY| Region: New York City,1067,206,2/23/2015,Commencing within 14 days of 5/21/2015,-----,Company Restructuring,Plant Closing,Plant Closing,"District Council 1707, CSAEU, AFSCME, AFL-CIO, Local 215",Aaron Kranich,(212) 366-8319,4991
,Home Care Services,Bronx | WIB Name: NEW YORK CITY| Region: New York City,80,80,2/18/2015,Commencing on 3/1/2015,3/1/2015,Termination of contract with NYC Administation for for Children’s Services (ACS),Plant Closing,Plant Closing,"District Council 1707, CSAEU, AFSCME<, AFL-CIO, Local 215","Elliot Weinstein, Vice President of Human Resources",(212) 524-5606,4990
,Retail Store and Auto Center,Suffolk | WIB Name: SUFFOLK| Region: Long Island,144,134 - Retail Store and 10 - Auto Center,1/29/2015 Amended 2/26/2015,5/3/2015,5/3/2015,Economic,Plant Closing,Plant Closing,There is no union organization at the facility and there are not applicable bumping or transfer rights.,Karen Newkirk,(847) 286-2500,4989
,Administrative Offices,New York | WIB Name: NEW YORK CITY| Region: New York City,100,100,2/25/2015,To occur during the 14- day period commencing on 3/5/2015,3/18/2015,Bankruptcy,Plant Closing,Plant Closing,There are no bumping rights at this facility. The affected employees at this facility are not represented by any union.,Donna Edbril,(212) 789-1333,4988
"Community National Bank 200 Middle Neck Road Great Neck, NY 11021",Financial,Nassau | WIB Name: OYSTER BAY/HEMPSTEAD| Region: Long  Island Queens/New York | WIB Name: NEW YORK CITY| Region: New York City,31,31,2/19/2015,on  or about 5/18/2015,on  or about 5/18/2015,Sale of business to Bridgehampton National Bank,Plant Closing,Plant  Closing,Affected  employees are not represented by a union.,Nancy Costa,(516) 498-9111,4986
"Sears Holdings Corporation  Product Rebuild Center Unit  01124 1701 Sunrise Highway Bay Shore, NY 11706",Product  Rebuild Center,Suffolk | WIB Name: SUFFOLK| Region: Long Island,134,134,1/29/2015,------,5/3/2015,Economic,Plant Closing,Plant Closing,"There is no  union organization at the facility, and there are no applicable bumping or  transfer rights.",Karen Newkirk,(847) 286-2500,4985
"Trulia Inc. 55 5th Avenue Suite 1703 New York, NY 10003",Real Estate,New York | WIB Name: NEW YORK CITY| Region: New York City,-----,"7 -  4 affected on 4/20/2015, 3 affected on 8/1/2015",2/17/2015,4/20/2015  & 8/1/2015,-----,Economic,Plant Layoff,Plant  Layoff,Bumping rights  do not exist for these job classifications.  No labor unions represent any of the affected employees.,Liz Edmondson,(425) 952-5856,4984
"Peninsula Counseling Center Valley Stream Article 31  Clinic 50 West Hawthrone Avenue Valley Stream, NY 11580",Counseling Center,Nassau | WIB Name: HEMPSTEAD| Region: Long Island,77,77,2/18/2015,-----,4/1/2015,Economic,Plant Unit Closing,Plant  Unit Closing,Affected  employees are not represented by a union.,"Ms. Lauren  Gasparine, Human Resource Manager, PSCH, Inc.",(718) 559-0529,4983
"Bank of America  222 Broadway New York, NY 10038",Financial,New York | WIB Name: NEW YORK CITY| Region: New York City Nassau  | WIB Name: OYSTER BAY| Region: Long Island,-----,35,2/12/2015,5/13/2015,-----,Economic,Plant Layoff,Plant Layoff,Associates are  not represented by a Union.,John  Collingwood,(202) 661-7130,4982
"Olympus Imaging America Inc.  and Olympus Corporation of the Americas 400 Rabro Drive Hauppauge, NY 11788",Camera Service and repair,Suffolk | WIB Name: SUFFOLK| Region: Long Island,41,41,12/30/2014Amended 2/19/2015,To  occur between 3/31/2015 and 10/31/2015,TBD,Economic,Plant Closing,Plant  Closing,"No union representation and no applicable  policies for transfer, bumping or reassignment rights.","Jim Devine,  Director, HR Compliance",(484) 896-5060,4981
"Windmill Distributing  Company, LP Pier 7, 2 Atlantic Avenue Brooklyn, NY 11201",Beverage Distributor,Kings | WIB Name: NEW YORK CITY| Region: New York City Orange |  WIB Name: ORANGE| Region: Mid-Hudson Region,499,499,10/31/2014Amended: 2/13/2015,-----,To occur on 4/16/2015 or within  14 days thereafter.,Integration  between Windmill and Manhattan Beer resulting in the closing of Windmill.,Plant Closing,Plant Closing,Teamsters Local 812,Laura Brito,(718) 609-7221,4980
"Eastman Kodak  Eastman Business Park 343 State Street Rochester, NY",Photographic equipment and supplies,Monroe  | WIB Name: MONROE| Region: Finger Lakes Region,-----,2,2/12/2015,5/12/2015,-----,Economic,Plant Layoff,Plant  Layoff,Bumping rights  do not exist.,"Mary C.  Lazzar-Whyte, Director, HR Americas Employee Services",(585) 781-1896,4979
"Olympus Imaging America Inc.  and Olympus Corporation of the Americas 400 Rabro Drive Hauppauge, NY 11788",Camera Service and repair,Suffolk | WIB Name: SUFFOLK| Region: Long Island,41,41,12/30/2014Amended 2/12/2015,To  occur between 3/31/2015 and 10/31/2015,4/30/2015,Economic,Plant Closing,Plant  Closing,"No union representation and no applicable  policies for transfer, bumping or reassignment rights.","Jim Devine,  Director, HR Compliance",(484) 896-5060,4978
"ConAgra Foods Inc. aka The Carriage House Companies, Inc. 196 Newton Street Fredonia, NY",Manufacturing plant,Chautauqua | WIB Name: CHAUTAUQUA| Region: Western Region,395,395,3/20/2014Amended 1/29/2015,To  occur between 10/3/2014 and 5/31/2015 or within 14  days following for a few employees left on site to wind down operations,5/24/2015,Economic,Plant Closing,Plant  Closing,National  Conference Firemen & Oilers District of Local  32 BJ/S.E.I.U.,Lori Bridges,(716) 673-8265,4977
"Jack Spade and Kate Spade  Saturday 2 Park Avenue New York, NY 10016",Designer Clothing,New York | WIB Name: NEW YORK CITY| Region: New York City,47 - 9 workers will remain on site  at Jack Spade,47,2/2/2015Amended 2/17/2015,Layoffs will occur between 2/13/2015 and 5/8/2015.,5/8/2015  – closing for Kate Spade Saturday  site only,Brand overhaul,Plant Closing,Plant Closing,The affected  employees are not represented by a union.,"Claire Noonan, Human Resources Director",(212) 739-6539,4976
"CreatetheGroup, Inc. 116 West Houston Street New York, NY 10012","Web Site Design & Services, Computer System  Designers & Consultants",New York | WIB Name: NEW YORK CITY| Region: New York City,38,38,2/12/2015,5/15/2015,5/15/2015,Economic,Plant Closing,Plant Closing,The Company  does not recognize “bumping rights” that would allow affected employees to  displace other employees based on seniority or any other factor.,"Melissa  Galbreath, VP HR & Business Operations",(646) 442-8502,4975
"Rivington House The Nicholas A. Rango  Healthcare Facility 45 Rivington Street New York, NY 10002",Residential  facility,New York | WIB Name: NEW YORK CITY| Region: New York City,204,158,7/28/2014Amended 2/17/2014,Layoffs to occur between 10/31/2014 through 12/31//2014 or within 14 days thereafter.,12/31/2014 or within 14 days thereafter,Purchased by the Allure Group effective 2/10/2015,Plant Closing,Plant Closing,"Special and  Superior Officer Benevolent Association, 1199 SEIU United Healthcare Workers  East","Karen  Zemsky-Czizsik, Human Resources Director",(212) 337-5781,4974
"Gamma North Corporation 13595 Broadway Alden, NY 14004",Building Contractors,Erie | WIB Name: ERIE| Region: Western Region,99,81,1/26/2015,To occur  between 1/28/2015 and 4/28/2015,-----,Economic,Plant Layoff,Plant Layoff,IUPAT Painters District Council #4,"Howard  Astroff, Human Resources Manager",(905) 695-6996,4973
"Eastman Kodak  Eastman Business Park 343 State Street Rochester, NY",Photographic equipment and supplies,Monroe  | WIB Name: MONROE| Region: Finger Lakes Region,-----,1,2/5/2015,5/5/2015,-----,Economic,Plant Layoff,Plant  Layoff,Bumping rights  do not exist.,"Mary C.  Lazzar-Whyte, Director, HR Americas Employee Services",(585) 781-1896,4972
"Catholic Health Services Home  Support Services (CHS) 15 Power Drive Hauppauge, NY 11788",Home Support Services,Suffolk | WIB Name: SUFFOLK| Region: Long Island,40,40,2/6/2015,-----,5/6/2015,Sale  of CHS Home Support Services to Continued Care  of L.I. Inc.,Plant Closing,Plant  Closing,None of the  affected employees are represented by a union or will have “bumping” rights to  other positions.,"Mary Ellen  Polit, Chief Administrative Officer",(631) 465-6457,4971
"Forest Laboratories, LLC 500 Commack Road Commack, NY 11725",Commercial Packaging Operations-Pharmaceuticals,Suffolk  | WIB Name: SUFFOLK| Region: Long Island Nassau  | WIB Name: OYSTER BAY| Region: Long Island New York  | WIB Name: NEW YORK CITY| Region: New York City,----,172 affected for Long  Island locations – 47 of the total include remote sales staff,9/5/2014Amended: 2/9/2015,90 days  from the date of notice,500  Commack Road location is not closing,Purchased  by Actavis – relocation of most of its operations to New Jersey,Plant Layoff,Plant Layoff,Affected  employees are not represented by a union.,Kellie S. Sears VP of HR Operations and Policies,(314) 493-7110,4970
"GL Bus Lines Inc. 777 Eighth Avenue New York, NY 10036",Transportation,New York | WIB Name: NEW YORK CITY| Region: New York City,-----,149,2/2/2015,3/12/2015,-----,Economic,Plant Layoff,Plant Layoff,"Transport Workers Union of America, Local 225",James T.  Murphy,(212) 235-5888,4969
"Windmill Distributing  Company, LP Pier 7, 2 Atlantic Avenue Brooklyn, NY 11201",Beverage Distributor,Kings | WIB Name: NEW YORK CITY| Region: New York City Orange |  WIB Name: ORANGE| Region: Mid-Hudson Region,577,577,10/31/2014Amended: 1/28/2015,-----,Closing date postponed from 1/31/2015 or within 14 days thereafter to  2/28/2015 or within 14 days thereafter.,Integration  between Windmill and Manhattan Beer resulting in the closing of Windmill.,Plant Closing,Plant Closing,Teamsters Local 812,Laura Brito,(718) 609-7221,4968
"Jack Spade and Kate Spade  Saturday 2 Park Avenue New York, NY 10016",Designer Clothing,New York | WIB Name: NEW YORK CITY | Region: New York City,47,47,2/2/2015,Layoffs will occur between 2/13/2015 and 5/8/2015.,5/8/2015,Brand overhaul,Plant Closing,Plant Closing,The affected  employees are not represented by a union.,"Claire Noonan, Human Resources Director",(212) 739-6539,4967
"Pfizer Inc. 64 Maple Street Rouses Point, NY 12979",Pharmaceuticals,Clinton  | WIB Name: C-E-F-H| Region: North Country Region,-----,8 affected – 3 union employees & 5 non union  employees,2/4/2015,To occur  between 3/20/2015 and 5/5/2015,6/2015,Economic,Plant Closing,Plant  Closing,Local 95c International Chemical Workers Union/UFCW,"Mariana  Arteaga, Human Resources Director",(845) 602-3611,4966
"Eastman Kodak  Eastman Business Park 343 State Street Rochester, NY",Photographic equipment and supplies,Monroe  | WIB Name: MONROE| Region: Finger Lakes Region,-----,3,1/29/2015,4/28/2015,-----,Economic,Plant Layoff,Plant  Layoff,Bumping rights  do not exist.,"Mary C.  Lazzar-Whyte, Director, HR Americas Employee Services",(585) 781-1896,4965
"Circor Flow Technologies  Spence Engineering Company 150 Coldenham Road Walden, NY 12586",Manufacturer of steam specialty & fluid control  devices,Orange | WIB Name: ORANGE| Region: Mid-Hudson Region,91,55,8/19/2013Amended:2/4/2015,Layoffs were extended for 9 remaining  workers to occur on 3/31/2015,-----,Economic,Plant Layoff,Plant Layoff,International  Association of Machinist and Aerospace Workers Union (IAM),Sharon Bruel,(845) 778-6232,4963
"Sitel Operating Corporation 101 Canada Road Painted Post, NY 14870",Marketing Consulting Services,Steuben | WIB Name: CSS| Region: Southern Region,500,278,1/29/2015,-----,4/30/2015,Departure of a client campaign,Plant Unit Closing,Plant  Unit Closing,There are no  bumping rights.,Sean Erickson,(615) 301-7100,4962
"Jones Apparel (US) LLC  Jones New York Brand 1411 Broadway New York, NY 10018",Apparel (business operations),New York | WIB Name: NEW YORK CITY| Region: New York City,199,199,1/29/2015,to  occur between 1/29/2015 and 7/31/2015,Separations  will conclude by June or July of 2015,Economic,Plant Closing,Plant  Closing,There will not  be any bumping rights. None of the  affected employees are represented by a labor union.,"Robyn Mills,  Senior Vice President of Human Resources",(212) 790-9969,4961
"Fujitsu Frontech North  American Inc. (FFNA) 651 Route 3 Plattsburgh, NY 12901",Computer Systems Analysis and Design,Clinton | WIB Name: C-E-F-H| Region: North Country  Region,-----,38,2/3/2015,5/4/2015,-----,Corporate reorganization - sale to Fujitsu America  Inc.,Plant Layoff,,Bumping rights do not exist.,"Alicia Steele,  Sr. Manager, Human Resources",(949) 855-5550,4960
"Pyramid Management Group, LLC  Carousel Center Co. LP, Destiny USA Careers for  Tomorrow, LLC 9090 Destiny USA Drive Syracuse, NY 13204",Janitorial Services,Onondaga | WIB Name: ONONDAGA| Region: Central Region,50,50,1/30/2015,5/1/2015,5/1/2015,Outsourcing janitorial services,Plant Unit Closing,Plant  Unit Closing,Employees are  not represented by a union and do not have any bumping rights.,"Cindy L.  Wheeler, Manager of Human Resources",(315) 634-7822,4959
"St. James Mercy Hospital 411/428/432/460 Canisteo  Street Hornell, NY 14843",Hospital,Steuben | WIB Name: CSS| Region: Southern Region Allegany | WIB Name: ALL/CAT| Region: Western Region,-----,342,1/27/2015Amended 1/30/2015,to  occur in phases between 4/30/2015 and 8/28/2015,------,Economic,Plant Layoff,Plant  Layoff,Bumping rights do not exist because none of the  affected employees are members of a labor organization.,"Jennifer  Spike, Director of Human Resources",(607) 324-8745,4958
"ConAgra Foods Inc. aka The Carriage House Companies, Inc. 196 Newton Street Fredonia, NY",Manufacturing plant,Chautauqua | WIB Name: CHAUTAUQUA| Region: Western Region,-----,11,1/29/2015,5/2/2015,5/24/2015,Economic,Plant Closing,Plant  Closing,National  Conference Firemen & Oilers District of Local  32 BJ/S.E.I.U.,Lori Bridges,(716) 673-8265,4957
"ConAgra Foods Inc. aka The Carriage House Companies, Inc. 196 Newton Street Fredonia, NY",Manufacturing plant,Chautauqua | WIB Name: CHAUTAUQUA| Region: Western Region,395,395,3/20/2014Amended 1/29/2015,To  occur between 10/3/2014 and 5/24/2015 with few  employees left on site to wind down operations through 5/24/2015,5/24/2015,Economic,Plant Closing,Plant  Closing,National Conference Firemen & Oilers District of Local  32 BJ/S.E.I.U.,Lori Bridges,(716) 673-8265,4956
,Internet Service Providers,Monroe | WIB Name: MONROE| Region: Finger Lakes Region,-----,52,1/23/2015,To occur between 2/2/2015 and 5/1/2015,-----,Economic,Plant Layoff,Plant Layoff,Employees will not have the right to bump or displace other company employees. None of the affected are represented by a labor organization.,"Amy Koris, VP, Total Rewards",(585) 530-2797,4952
,Photographic equipment and supplies,Monroe | WIB Name: MONROE| Region: Finger Lakes Region,-----,2,1/15/2015,Between 4/12/2015 and 4/14/2015,-----,Economic,Plant Layoff,Plant Layoff,Bumping rights do not exist.,"Mary C. Lazzar-Whyte, Director, HR Americas Employee Services",(585) 781-1896,4951
"MYPublisher, Inc. (Shutterfly) 8 Westchester Plaza Elmsford, NY 10523",Publishing,Westchester | WIB Name: WESTCH/PTNM| Region: Mid-Hudson  Region,-----,47,1/28/2015,to occur  between 5/1/2015 and 7/31/2015,-----,Economic,Plant Layoff,Plant  Layoff,There are no  bumping rights at this facility and employees are not represented by any union.,"Nancy  Suddreth, Sr. Manager, Human Resources",(803) 578-8188,4950
"Hugo Neu Recycling, LLC 518 Franklin Avenue Mount Vernon, NY 10550",Recycling Facility,Westchester  | WIB Name: WESTCHESTER| Region: Mid-Hudson Region,27,27,1/28/2015,4/30/2015,4/30/2015,Economic,Plant Closing,Plant Closing,"There is no  union that represents employees and no provision for transfer, bumping, or  reassignment of employees.","Marlene  Tejada, Human Resources Manager",(914) 530-2350,4949
"Maximus, Inc. 3750 Monroe Avenue, Suite 700 Pittsford, NY 14534",Medicaid and Medicare Service Contracts,Monroe | WIB Name: MONROE| Region: Finger Lakes Region,-----,52,1/20/2015 Amended 1/29/2015,4/19/2015,-----,Fulfillment  of Contract obligations under QIC Part A- West  Contract,Plant Layoff,Plant Layoff,No bumping  rights exist.,"Alice McHail, Senior Human Resource Manager",(585) 348-3107,4948
"St. James Mercy Hospital 411/428/432/460 Canisteo  Street Hornell, NY 14843",Hospital,Steuben | WIB Name: CSS| Region: Southern Region Allegany | WIB Name: ALL/CAT| Region: Western Region,581 affected employees for all sites,581,1/27/2015,to  occur in phases between 4/30/2015 and 8/28/2015,------,Economic,Plant Layoff,Plant  Layoff,Bumping rights do not exist because none of the  affected employees are members of a labor organization.,"Jennifer  Spike, Director of Human Resources",(607) 324-8745,4947
"Eastman Kodak Company (Eastman Park) 1669 Lake Avenue Rochester, NY 14650",Photographic equipment and Supplies,Monroe | WIB Name: MONROE | Region: Finger Lakes Region,-----,1,1/22/2015,4/21/2015,-----,Economic,Plant Layoff,Plant Layoff,Non-union. Bumping rights do exist.,"Mary C. Lazzar-Whyte, HR Director",(585) 781-1896,4946
"Federation Employment and  Guidance Services, Inc. 315 Hudson Street New York, NY 10013",Health and Human Services,New York/Queens/Bronx | WIB Name: NEW YORK CITY| Region: New York City Suffolk/Hempstead/Oyster  Bay/Nassau | WIB Name: SUFFOLK/HEMPSTEAD/OYSTER  BAY| Region: Long Island,976 - Total affected for all sites listed,281,1/20/2015,4/20/2015,-----,Company Restructuring,Plant Layoff,Plant  Layoff,"District Council 1707, CSAEU, AFSCME, AFL-CIO, Local 215",Aaron Kranich,(212)366-8319,4945
"Garda Cash Logistics 1640 Veterans Memorial  Highway Central Islip, NY 11722",Armored car service,Suffolk | WIB Name: SUFFOLK| Region: Long Island,86,86,1/23/2015,4/23/2015,2/1/2015,Consolidation of operations with Long Island City  location,Plant Closing,Plant Closing,Bumping  rights do not exist.,"Lawrence  Pontrelli, Manager, Labor & Employee Relations",(718) 289-2900 Ext 537151,4944
"Valley-Metro Barbosa Group  (at the Buffalo Federal Detention Facility) 4250 Federal Drive Batavia, NY 14020","Provide all detention, processing, transportation,  kitchen, laundry, warehouse and commissary services at the Buffalo Federal  Detention Facility.",Genesee | WIB Name: GLOW | Region: Finger Lakes Region,256,256,1/15/2015,1/31/2015,1/31/2015,Loss of contract.,Plant  Closing,Plant Closing,SEIU Local 200 United,"Francisco Guerrero, President",(956) 287-7600,4943
"The Robert Mapplethorpe  Residential Treatment Facility 327 East 17th Street New York, NY 10003",Residential Treatment Facility,New York | WIB Name: NEW YORK CITY| Region: New York City,33,33,9/18/2014Amended: 1/14/2015,2/27/2015 or during the two week period before or following this date,postponed closing to occur on 2/27/2015 or during the two week period before or  following this date,Economic,Plant Closing,Plant Closing,"1199 SEIU United  Healthcare Workers East, 1199 RN Division",Donnette  Truss,(212) 844-7673,4942
"Chancellor, Masters and  Scholars of the University of Cambridge  (aka Cambridge University  Press) 100 Brook Hill Drive West Nyack, NY 10994",University  Newspaper,Rockland | WIB Name: ROCKLAND| Region: Mid-Hudson Region,42,42,1/21/2015,to begin  on or about 4/30/2015 and will continue through  6/30/2015,6/30/2015,Economic,Plant Closing,Plant Closing,No union,"Nicolas  Correa, Human Resources Director, Americas",(212) 337-5957,4941
"New York Life Insurance  Company 51 Madison Avenue New York, NY 10010",Life Insurance,New York | WIB Name: NEW YORK CITY| Region: New York City,-----,29,1/13/2015,To occur  in phases between 5/15/2015 and 12/31/2015,-----,Relocation of finance operations,Plant Layoff,Plant Layoff,There is no  union representation at this location.Bumping arrangements are not available for affected employees.,Donald P.  Vandegrift Jr.,(212) 576-6598,4940
"Organic Avenue, LLC 43-46 10th Street Long Island City, NY 11101",Organic Food Products Manufacturing,Queens | WIB Name: NEW YORK CITY| Region: New York City,73,38,1/21/2015,1/21/2015,-----,Economic,Plant Layoff,Plant Layoff,There are no  bumping rights and employees are non-union.,"Debra Rose,  Vice President, Human Resources",(212) 358-0500,4939
"Forest Laboratories, LLC 500 Commack Road Commack, NY 11725",Commercial Packaging Operations-Pharmaceuticals,Suffolk  | WIB Name: SUFFOLK| Region: Long Island Nassau  | WIB Name: OYSTER BAY| Region: Long Island New York  | WIB Name: NEW YORK CITY| Region: New York City,----,162 affected for Long  Island locations – 47 of the total include remote sales staff,9/5/2014Amended: 1/9/2015,90 days  from the date of notice,500  Commack Road location is not closing,Purchased  by Actavis – relocation of most of its operations to New Jersey,Plant Layoff,Plant Layoff,Affected  employees are not represented by a union.,Kellie S. Sears VP of HR Operations and Policies,(314) 493-7110,4938
"173 Food Corp. 180 Third Avenue New York, NY 10003",Grocery Store,New York | WIB Name: NEW YORK CITY | Region: New York City,30,30,1/20/2015,4/24/2015,4/24/2015,Economic,Plant Closing,Plant Closing,UFCW Local 342 &  RWDSU/UFCW Local 338,Joe Falzone,(212) 254-1509,4937
,Pharmaceutical Products,Rockland | WIB Name: ROCKLAND| Region: Mid-Hudson Region,1330,50 - 10 non-bargaining unit colleagues & 40 bargaining unit colleagues,1/15/2015,To be separated from employment through April 2015,-----,Company Restructuring,Plant Layoff,Plant Layoff,Local 95c ICWU/UFCW,"Mariana Arteaga, Human Resources Director, Manager & Operational Support",(845) 602-3611,4936
"Fenner Precision, Inc. 852 Kensington Avenue Buffalo, NY 14215",Custom Polyurethane Products,Erie | WIB Name: ERIE| Region: Western Region,60 layoffs will occur between 1/1/2015 and 3/31/2015,60,9/25/2014Amended 1/15/2015,-----,3/31/2015,Economic,Plant Closing,Plant Closing,Teamsters 449,"Steph Moyer,  HR Manager",(717) 664-8239,4935
"Albert Einstein College of  Medicine of Yeshiva University 260 East 161st Street Bronx, NY 10451",Substance Abuse Treatment,Queens | WIB Name: NEW YORK CITY| Region: New York City,57,57,10/6/2014Amended 1/13/2015,"postponed, date to be determined",tbd,Montefiore Medical Center will take over facilities,Plant Closing,Plant Closing,"1199 SEIU, New  York State Nurses Association","Yvonne M.  Ramirez, Chief Human Resources Officer",(718) 430-2541,4934
"Rivington House The Nicholas A. Rango  Healthcare Facility 45 Rivington Street New York, NY 10002",Residential  facility,New York | WIB Name: NEW YORK CITY| Region: New York City,214,214,7/28/2014Amended: 1/9/2015,Layoffs to occur 10/31/2014  through 2/2/2015 or within 14 days thereafter.,2/2/2015 or within 14 days  thereafter,Economic,Plant Closing,Plant Closing,"Special and  Superior Officer Benevolent Association, 1199 SEIU United Healthcare Workers  East","Karen  Zemsky-Czizsik, Human Resources Director",(212) 337-5781,4933
"RBC Capital Markets Technology, Operations and Functions  One Liberty Plaza, 165  Broadway New York, NY 10006","Financial Investment Firm - Technology,  Operations and Functions groups",New York | WIB Name: NEW YORK CITY| Region: New York City,278 (All affected employees will be offered and  are expected to accept transfer options.),278,10/14/2014Amended: 1/14/2015,To occur  in waves beginning on 1/12/2015,To be  determined,Transferred  to NJ location,Plant Closing,Plant Closing,RBC does not recognize bumping rights. Employees are not represented by any union.,Susan Cella,(212) 428-6467,4932
"The PalmOperated by Just One More Restaurant  Corp. 837 Second Avenue New York, NY 10017",Restaurant,New York  | WIB Name: NEW YORK CITY| Region: New York City,43,43,1/5/2015,4/6/2015 or within the 14-day period thereafter,4/6/2015,Renovations,Plant Closing,Plant Closing,There are no  bumping rights and employees are not represented by a union.,"Rosemarie A.  Whitelocke, Director Human Resources",(202) 775-7256,4931
"Eastman Kodak  Eastman Business Park 343 State Street Rochester, NY",Photographic equipment and supplies,Monroe  | WIB Name: MONROE| Region: Finger Lakes Region,-----,6 – one of the affected not on site,1/13/2015,4/7/2015,-----,Economic,Plant Layoff,Plant  Layoff,Bumping rights  do not exist.,"Mary C.  Lazzar-Whyte, Director, HR Americas Employee Services",(585) 781-1896,4930
"Wenner Bakery Products, Inc.  - Parbake Facility 1000 Sylvan Avenue/33 Rajon  Road Bayport, NY 11705",Parbake facility for baked goods,Suffolk | WIB Name: SUFFOLK| Region: Long Island,49,49,1/12/2015,5/1/2015,5/1/2015,Economic,Plant Closing,Plant Closing/Layoff,There are no  bumping rights and the affected employees are not represented by a union.,"Jacqueline  Robers, Vice President, Human Resources",(631) 563-6262,4928
"SUNY Downstate Medical Center  at LICH - StaffCo of Brooklyn LLC 339 Hicks Street Brooklyn, NY 11201",Medical Center,Kings | WIB Name: NEW YORK CITY| Region: New York City,150,132,3/25/2013Amended:1/8/2015,Remaining layoffs are postponed to occur between  2/27/2015 and 4/30/2015.,Remaining  layoffs are postponed to occur between 2/27/2015 and 4/30/2015.,Economic,Plant Closing,Plant Closing,"1199 SEIU United Healthcare Workers East, New York  State Nurses Association, Local 30 & 30 A-B-C-D of the International Union  of Operating Engineers, and Special and Superior Officers Benevolent  Association","Francesca  Tinti, Assistant Vice President for Human Resources",(718) 780-1500,4927
