Company,Business Type,County,Total Employees,Number Affected,Date of Notice,Layoff Date,Closing Date,Reason for Dislocation,Classification,Reason Stated for Filing,Union,Contact,Phone,FEIN NUM,Event Number,Case_ID
"Fairway Group Holdings Corp.Harlem2328 12th AvenueNew York, NY 10027",Grocery Store,New York | WDB Name: NEW YORK CITY | Region: New York CityKings | WDB Name: NEW YORK CITY | Region: New York CityQueens | WDB Name: NEW YORK CITY | Region: New York CityBronx | WDB Name: NEW YORK CITY | Region: New York CityWestchester | WDB Name: WESTCHESTER | Region: Mid-HudsonNassau | WDB Name: HEMPSTEAD | Region: Long IslandNassau | WDB Name: OYSTER BAY | Region: Long Island,"2,227 affected for all 14 sites",160,1/24/2020 Amendment: 8/27/2020 and 8/28/2020,"The mass layoff at the Production and Distribution Center will occur between 4/30/2020 and 5/13/2020. Due to delays relating to the Company's efforts to wind down operations at the Harlem store, the Company currently expects that the ""plant closing"" and all job losses will occur between 7/10/2020 and 7/24/2020. The Company has entered into an agreement with a potential purchaser of the Red Hook and Douglaston store locations, Bogopa Enterprises, Inc. Due to delays relating to the Company's efforts to wind down its operations, the Company currently expects the Corporate office closing will occur between 9/2/2020 and 9/16/2020 rather than between 8/14/2020 and 8/28/2020. Also, the Company has entered into an agreement with a potential purchaser of the Westbury store location, Bogopa Enterprises, Inc.",-----,Economic,Possible Plant Layoff/Plant Closing,Possible Plant Layoff/Plant Closing,"UFCW, Local 1500; UFCW, Local 1262; UFCW, Local 371","Charles J. Farfaglia, Senior Vice President Human Resources",(646) 616-8090,20-5948719,2019-0252,9069
"Galaxy Restaurants Catering Group, LP aka Constellation 1039 E. Gun Hill Rd. Bronx, NY 10469",Restaurant,Bronx | WDB Name: NEW YORK CITY | Region: New York City,210,210,8/31/2020,Separations began on 3/16/2020 and layoffs are expected to exceed six months and considered permanent effective 8/31/2020.,3/16/2020,Unforseeable Business Circumstances Prompted by COVID-19.,Temporary Plant Closing/Plant Layoff,Temporary Plant Closing/Plant Layoff,The employees are not represented by a union.,"Andy Halsey, Vice President of Human Resources",(336) 337-8662,26-1290417,2020-0170,9068
"Access - Supports for Living Inc. (at U.S. Merchant Marine Academy) 300 Steamboat Rd. Kings Point, NY 11024",Service academy in Nassau County,Nassau | WDB Name: HEMPSTEAD | Region: Long Island,53,53,8/28/2020,Layoffs will occur during 14-day period starting on 11/30/2020.,11/30/2020,Termination of Access’s service contract with the U.S. Merchant Marine Academy,Plant Closing,Plant Closing,The employees are not represented by a union.,"Jennifer Clum, Director of Human Resources",(845) 673-7095,14-1471097,2020-0171,9067
"Rochester Drug Co-Operative, Inc. 50 Jet View Drive Rochester, NY 14624",Drug distribution company,Monroe | WDB Name: MONROE | Region: Finger Lakes,98,98,2/13/2020Amendment: 8/28/2020,Layoffs began on 5/13/2020. Thirteen (13) employee separations will be postponed from the 14-day period starting on 8/28/2020 to the 14-day period starting on 10/16/2020.,To be determined.,Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Edna Ospin, Human Resources Manager",(800) 333-0538 Ext: 5390,16-0729574,2019-0294,9066
"Crystal Run Health Plan, LLC 109 Rykowski Lane Middletown, NY 10941",Health Plans,Orange | WDB Name: ORANGE | Region: Mid-Hudson,----,1,7/31/2020Amendment: 5/13/2020,One (1) employee separation has been postponed from 14-day period starting on 10/30/2020 to the 14-day period starting on 1/8/2021.,5/31/2022,Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Mary DeFreitas, Chief Human Resource Officer",(845) 703-6106,46-1206022,2020-0079,9065
"Crystal Run Health Plan, LLC (Phase 3) 109 Rykowski Lane Middletown, NY 10941",Health Plans,Orange | WDB Name: ORANGE | Region: Mid-Hudson,18,4,12/6/2019 Amendment: 2/17/2020,One (1) employee separation has been postponed from 14-day period starting on 3/6/2020 to the 14-day period starting on 1/8/2021.,5/31/2022,Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Mary DeFreitas, Chief Human Resource Officer",(845) 703-6106,46-1206022,2019-0183,9064
"Gowanda REM-tronics, LLC 659 Brigham Rd. Dunkirk, NY 14048",Contract manufacturer of electronic products,Chautauqua | WDB Name: CHAUTAUQUA | Region: Western,69,69,8/17/2020,11/15/2020,11/15/2020,Economic,Plant Closing,Plant Closing,United Steelworkers Local 2693-3,"Susan Szucs, Sr. Director of Human Resources",(716) 532-2234,34-1227324,2020-0169,9063
"ABM Aviation, Inc.JFK Airport Building 141, Federal Circle, 2nd Floor Jamaica, NY 11430",Transportation,Queens | WDB Name: NEW YORK CITY | Region: New York City,----,40,8/25/2020,8/28/2020,----,Unforeseeable business circumstances prompted by COVID-19,Plant Layoff,Plant Layoff,Teamsters Local 295,"Cynthia Bristole, Regional HR Manager",(929) 602-2089,----,2020-0167,9062
"ABM Aviation, Inc.LaGuardia Airport 136 Bowery Bay Blvd. East Elmhurst, NY 11371",Transportation,Queens | WDB Name: NEW YORK CITY | Region: New York City,----,31,8/25/2020,8/28/2020,----,Unforseeable business circumstances prompted by COVID-19,Plant Layoff,Plant Layoff,Teamsters Local 295,"Cynthia Bristole, Regional HR Manager",(929) 602-2089,----,2020-0168,9061
"The International Academy of Hope (""iHOPE"") 101 West 116th Street, 2nd Floor New York, NY 10026","Serves children, adolescents, and young adults from ages 5 years to 21 years old, who have sustained acquired brain injuries or other brainbased disorders who cannot be served in their local school systems.",New York | WDB Name: NEW YORK CITY | Region: New York City,56,56,8/27/2020,Temporary Plant Closing effective 3/13/2020. Employee furloughs began on 5/1/2020 and are expected to exceed six months.,3/13/2020,Unforeseeable business circumstances prompted by COVID-19.,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union.,"Courtney Nelson, Associate Director of Human Resources",(646) 624-2514,46-3901238,2020-0166,9060
"The Racquet and Tennis Club 370 Park Avenue New York, NY 10022",Fitness and recreational sports facility,New York | WDB Name: NEW YORK CITY | Region: New York City,33,33,8/12/2020,Temporary plant closing effective 3/22/2020 and is expected to exceed six months.,3/22/2020,Unforeseeable business circumstances prompted by COVID-19.,Temporary Plant Closing,Temporary Plant Closing,". UNITE HERE Local 6; Hotel, Restaurant, Club Employees and Bartenders Union","Robert Gressler, General Manager",(212) 753-9700,13-119401,2020-0165,9059
"Centric Brands Inc. (Corporate office) 350 Fifth Avenue New York, NY 10118","Brand collective that designs, sources, markets and sells high quality products in the kids, men's and women's apparel, accessories, beauty and entertainment segments.",New York | WDB Name: NEW YORK CITY | Region: New York City,630,3,8/20/2020,Separations will begin on 8/31/2020 (1 employee); 9/15/2020 (1 employee); and 9/30/2020 (1 employee).,----,Unforeseeable business circumstances prompted by COVID-19.,Plant Layoff,Plant Layoff,The employees are not represented by a union.,"Lori Nembirkow, Senior Vice President, Legal & Compliance",(646) 839-7470,11-2928178,2020-0161,9058
"Brooks Brothers Group, Inc.(retail store and corporate offices) 346 Madison Avenue New York, NY 10017",Retail Clothing Store and corporate offices,New York | WDB Name: NEW YORK CITY | Region: New York City,160 (total affected employees),160 (71 retail store; 89 corporate offices),8/26/2020,The retail store has been temporarily closed since 3/21/2020 and the offices have been temporarily closed since 3/29/2020. It is anticipated that layoffs will exceed six months.,3/21/2020,Unforeseeable business circumstances prompted by COVID-19 and sale of the business.,Temporary Plant Closing,Temporary Plant Closing,NY NJ Regional Joint Board Workers' United Local 340 and Local 25,"Lynne McDaniel, Senior Regional HR Business Partner",(204) 444-0856,51-0368883,2020-0164,9057
"Courtyard Management Corporation dba The Courtyard by Marriott New York Manhattan-Fifth Avenue 3 East 40th Street New York, NY 10016",Hotel,New York | WDB Name: NEW YORK CITY | Region: New York City,54,54,6/2/2020Amendment: 8/25/2020,Permanent employment separations will occur between 10/1/2020 and 10/15/2020 rather than between 9/14/2020 and 9/28/2020.,9/14/2020,Unforeseeable business circumstances prompted by COVID-19,Plant Closing,Plant Closing,"New York Hotel & Motel Trades Council, AFL-CIO","Carolyn Fahey, General Manager",(646) 218-1004,----,2019-1815,9056
"Tommy Bahama R & R Holdings, Inc. 551 5th Ave. New York, NY 10176",Retail Store,New York | WDB Name: NEW YORK CITY | Region: New York City,70,70,7/31/2020Amendment: 8/21/2020,"An additional 33 employees that were furloughed on 3/31/2020, may be permanently separated on 9/30/2020 if they are not recalled by that date.",3/31/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union.,"Joan Wright, Sr. Vice President, Human Resources & Corporate Operations",(206) 905-5595,13-3923200,2020-0106,9055
"Hornblower Cruises & Events, LLC 62 Chelsea Piers, Suite 200 New York, NY 10011",Cruises and Events,New York | WDB Name: NEW YORK CITY | Region: New York City,----,502,8/17/2020,Employee furloughs began on 3/18/2020 and will become permanent separations effective 8/17/2020.,3/18/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing/Plant Layoff,Temporary Plant Closing/Plant Layoff,The employees are not represented by a union.,"Shannon Turley, People Business Partner",(312) 396-2242,54-1547338,2020-0163,9054
"Trump Restaurants LLC 725 5th Avenue New York, NY 10022",Restaurant,New York | WDB Name: NEW YORK CITY | Region: New York City,33,33,8/24/2020,Separations began on 3/16/2020 and the layoffs will last at least six months.,3/16/2020,Unforeseeable business circumstances prompted by COVID-19.,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union.,"Luisa Chevalier, Manager",(212) 715-7290,20-0343943,2020-0160,9053
"741 Eighth Avenue Owners LLC dba Hotel Riu Plaza New York Times Square 305 W. 46th St. New York, NY 10036",Hotel,New York | WDB Name: NEW YORK CITY | Region: New York City,129,129,8/24/2020,Separations began on 3/22/2020 and employee furloughs are expected to exceed six months.,3/22/2020,Unforeseeable business circumstances prompted by COVID.,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union.,"Karol Montas, Human Resources Manager",(864) 864-1111,99-0379850,2020-0159,9052
"Compass Group USA, Inc. dba Chartwells Higher Education(at New York University) 60 Washington Square South New York, NY 10012",Food Services,New York |WDB Name: NEW YORK CITY | Region: New York City,----,71,8/26/2020,Employees furloughed on 3/16/2020 will become permanent separations effective 8/31/2020.,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,Partial Plant Closing/Plant Layoff,Partial Plant Closing/Plant Layoff,Local 1102 RWDSU/UFCW,"Kate Forst, HR Business Partner",(504) 296-2546,56-1874931,2020-0162,9051
"The YMCA of Greater RochesterAssociation Office and all branches in Monroe County 444 East Main Street Rochester, NY 14604",Social Organization,Monroe | WDB Name: MONROE | Region: Finger Lakes Ontario | WDB Name: ONTARIO/WAYNE/SENECCA/YATES | Region: Finger Lakes Herkimer | WDB Name: HERKIMER/MADISON/ONEIDA | Region: Mohawk Valley Steuben | WDB Name: CHEMUNG/SCHUYLER/STEUBEN | Region: Southern Tier,"2,090 (total impacted for all sites)","2,090",5/18/2020 Amendment: 8/20/2020,3/15/2020,3/15/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union.,"Deanna Ross, Company Liaison",(585) 263-3926,16-0743242,2019-1680,9050
"Mosaic Sales Solutions US Operating Co., LLC (at Samsung Store #83)837 Washington Street New York, NY 10014",Advertising Services,New York | WDB Name: NEW YORK CITY | Region: New York City,45,45,8/21/2020,"The Samsung Store #837 has been closed since March 2020 and employees of Mosaic Sales Solutions US Operating Co., LLC have been furloughed since 4/19/2020. These layoffs will become permanent separations effective 9/19/2020 due to the contract termination by Samsung.",The Samsung Store #837 has been closed since March 2020.,Unforeseeable business circumstances prompted by COVID-19 and contract termination by Samsung.,Plant Closing,Plant Closing,The employees are not represented by a union.,"Yehudith Sandorfy, ACC - HR Advisor",(904) 296-4800,56-2360186,2020-0158,9049
"Compass Group USA, Inc. dba FLIK 30 Rockefeller Plaza New York, NY 10112",Food services,Queens |WDB Name: NEW YORK CITY | Region: New York City,38,38,8/18/2020,Furloughs that occurred on 3/20/2020 will become permanent separations effective 8/31/2020.,3/20/2020,Unforeseeable business circumstances prompted by COVID-19,Plant Closing,Plant Closing,UNITE HERE Local 100,"Heather Eisler, HR Business Partner, Human Resources",(201) 803-6189,56-1874931,2020-0157,9048
"Compass Group USA, Inc. dba FLIK (at British Airways Lounge, JFK Airport) Queens, NY 11403",Food services,Queens |WDB Name: NEW YORK CITY | Region: New York City,90,90,8/18/2020,Furloughs that occurred on 3/20/2020 will become permanent separations effective 8/31/2020 due to the permanent closing at this site.,3/20/2020,Unforeseeable business circumstances prompted by COVID-19,Plant Closing,Plant Closing,UNITE HERE Local 100,"Heather Eisler, HR Business Partner, Human Resources",(201) 803-6189,56-1874931,2020-0156,9047
"ABM Aviation, Inc. (Taxi Operations with Port Authority of New York and New Jersey) LGA Airport Building - Hangar 7 South East Entrance 2nd Floor, Suite 230 Flushing, NY 11371",Supports commercial aviation,New York |WDB Name: NEW YORK CITY | Region: New York City,----,55,8/19/2020,Separations were effective 8/22/2020 and It is anticipated that the layoffs will exceed six months.,----,Unforeseeable business circumstances prompted by COVID-19.,Plant Layoff,Plant Layoff,"Local 74 USWU, IUJAT","Jonathan Ferguson, HR Manager",(973) 568-9275,----,2020-0155,9046
"Compass Group USA, Inc. dba Chartwells (at Barnard College) 60 Wall St. New York, NY 10014",Foodservice and support services,New York |WDB Name: NEW YORK CITY | Region: New York City,91,91,8/20/2020,Furloughs that began on 3/14/2020 became permanent effective 8/17/2020 due to the permanent closing on that date.,8/17/2020,Unforeseeable business circumstances prompted by COVID-19.,Plant Closing,Plant Closing,TWU Local 264,"Kate Forst, HR Business Partner",(504) 296-2546,----,2020-0154,9045
