Company,Business Type,County,Total Employees,Number Affected,Date of Notice,Layoff Date,Closing Date,Reason for Dislocation,Classification,Reason Stated for Filing,Union,Contact,Phone,Case_ID
"Duty Free AmericasJohn F. Kennedy Airport Delta Terminal 3Jamaica, NY 11430",Retail Store,Queens | WIB Name: NEW YORK CITY| Region: New York City,60,60,3/7/2013,-----,5/31/2013,Economic,Plant Closing,Plant Closing,United Food and Commercial Workers Union Local 1102,"Jeannette Brea, Director Human Resources",(718) 425-5606,3998
"DynCorp International LLC - Aviation Logistics Management DivisionBldg 2050, Munns Corner RoadFort Drum, NY 13602",Aviation operations,Jefferson | WIB Name: JEFF/LEWIS| Region: North Country Region,-----,155,2/28/2013Amended 3/6/2013,To occur between 3/28/2013 and 7/28/2013,-----,Economic,Plant Layoff,Plant Layoff,Local Lodge 2920 International Association of Machinists and Aerospace Workers,"Brian A. Gagnon, President",(716) 353-1576,3997
"Columbus Foods, Inc.289 Columbus AvenueNew York, NY 10023",Grocery Store,New York | WIB Name: NEW YORK CITY | Region: New York City,36,36,2/15/2013Amended 3/6/2013,5/15/2013,5/15/2013,Renovations,Temporary Plant Closing,Temporary Plant Closing,"United Food & Commercial Workers, Local 1500","Andrew Grabois, Attorney",(212) 571-7100,3996
"Uihlein Living Center185 Old Military RoadLake Placid, NY 12946",Nursing Home,Franklin | WIB Name: C-E-F-H | Region: North Country Region,180,9,3/1/2013,6/3/2013,-----,Economic,Plant Layoff,Plant Layoff,UFW,"Michael Lee, Chief Human Resources Officer",(518) 897-2617,3995
"Benchmark Solutions101 Park AvenueNew York, NY 10178",Financial Services,New York | WIB Name: NEW YORK CITY | Region: New York City,53,53,3/5/2013,To occur during the 14-day period beginning 3/1/2013,3/15/2013,Economic,Plant Closing,Plant Closing,Employees are not represented by a union and no bumping rights exist.,"Bryan Perler, Chief Financial Officer",(212) 220-4768,3994
"Belmay, Inc.200 Corporate Boulevard SouthYonkers, NY 10701",Fragrance business,Westchester | WIB Name: WESTCHESTER | Region: Mid-Hudson Region,60,60,3/5/2013,To occur on the 14 days commencing on 6/3/2013,6/17/2013,Sale of business,Plant Closing,Plant Closing,There are no bumping rights at this location.,"Lorrie Alberta, Corporate Vice President of Human Resources",(914) 750-0128,3993
"Archcare, Inc. @ Kateri Residence150 Riverside DriveNew York, NY 10024",Skilled Nursing Facility,New York | WIB Name: NEW YORK CITY| Region: New York City,592,592,12/3/2012Amended 3/4/2013,-----,Sale has been postponed to occur on 4/26/2013,Sale of facility,Plant Closing,Plant Closing,1199 SEIU,"Hugo A. Pizarro, Vice President, Human Resources",(646) 633-4422,3992
"Pfizer, Inc.64 Maple StreetRouses Point, NY 12979",Pharmaceuticals (production),Clinton | WIB Name: C-E-F-H| Region: North Country Region,-----,10,3/1/2013,6/30/2013,12/31/2013,Economic,Plant Closing,Plant Closing,Local 95c ICWU/UFCW,"Elaine M. Reynolds, Director, Human Resources",(518) 297-1697,3991
"Endo Health Solutions865 Merrick AvenueWestbury, NY 11590",Diversified Healthcare Company,Hempstead | WIB Name: HEMPSTEAD| Region: Long Island,16,16,2/28/2013,-----,6/1/2013,Economic,Plant Closing,Plant Closing,All employees are non-union. No bumping rights exist.,"Doug German, Vice President Human Resources",(610) 459-7272,3990
,Financial services,New York | WIB Name: NEW YORK CITY| Region: New York City,-----,84,1/15/2013 Amended 2/28/2013,1/14/2013,-----,Economic,Plant Layoff,Plant Layoff,Bumping rights are not recognized and there is no union representation.,"Eric Kayne, Human Resources",(212) 762-9804,3989
"DynCorp International LLC - Aviation Logistics Management DivisionBldg 2050, Munns Corner RoadFort Drum, NY 13602",Aviation reset operations,Jefferson | WIB Name: JEFF/LEWIS | Region: North Country Region,-----,135,2/28/2013,To occur between 3/28/2013 and 7/28/2013,-----,Economic,Plant Layoff,Plant Layoff,Local Lodge 2920 International Association of Machinists and Aerospace Workers,"Brian A. Gagnon, President",(716) 353-1576,3988
"Kaye Scholer LLP425 Park AvenueNew York, NY 10022",Law firm,New York | WIB Name: NEW YORK CITY| Region: New York City,total number yet to be confirmed,48,2/28/2013,Will occur between 5/31/2013 and closing date,12/31/2013,"Relocation of operations to Tallahassee, Florida",Plant Closing,Plant Closing,None of the affected employees are members of a labor organization.,Dana Morgan,(212) 836-8330,3987
"Sodexo @ Mount Sinai HospitalOne Gustave L. Levy PlaceNew York, NY 10029",Food & Engineering,New York | WIB Name: NEW YORK CITY| Region: New York City,20,20,2/26/2013,-----,5/24/2013,Loss of contract,Plant Closing,Plant Closing,Bumping rights do not exist.,"Georgia Colquhoun-Pryce, Director, Human Resources",(516) 240-2205,3986
"Lakeside Memorial Hospital -Emergency Department and Inpatient Unit155 West AvenueBrockport, NY 14420",Hospital,Monroe | WIB Name: MONROE| Region: Finger Lakes Region,83,383,2/22/2013,4/11/2013,4/25/2013,Economic,Plant Closing,Plant Closing,None of the affected employees are represented by a union and there is no employee representative.,"Jim Grunert, Administrative Director of Human Resources",(585) 395-6095 Ext 4493,3985
"Bendiner & Schlesinger, Inc. Medical Laboratories Headquarters140 58th Street, Brooklyn Army Terminal, Bldg B, Unit 8DBrooklyn, NY 11220",Medical Laboratories,Kings/Bronx/Richmond | WIB Name: NEW YORK CITY| Region: New York CityWestchester | WIB Name: WESTCHESTER| Region: Mid-Hudson Region,238,238,2/19/2013Amended 2/26/2013,During the 14-day period between 5/15/2013 and 5/29/2013,approximately 5/15/2013,Sale of company's assets,Plant Closing,Plant Closing,1199SEIU,"Peter Stein, Executive Vice President",(212) 254- 2300 Ext 5132,3984
"Cornell University - Animal Science Teaching and Research Center681 Cornell LaneDryden, NY 13053",Teaching and Research Center,Tompkins | WIB Name: TOMPKINS| Region: Southern Region,37,37,2/25/2013,-----,8/1/2013,Contracting out services,Plant Closing,Plant Closing,UAW local 2300,"Tony Caudill, Director CALS Human Resources",(607) 255-5644,3983
"Grocery Haulers777 Brush AvenueBronx, NY 10465",Transportation,Bronx | WIB Name: NEW YORK CITY| Region: New York City,52,52,11/7/2012Notice Rescinded 2/25/2013,-----,2/10/2013 -No closing will occur,Possible loss of contract,Potential Plant Closing,Potential Plant Closing,International Brotherhood of Teamsters,"John O'Brien, Manager Human Resources",(732) 499-3746,3982
"Canal Escorts, Inc.1 Coffey StreetBrooklyn, NY 11231",Transportation,Kings | WIB Name: NEW YORK CITY| Region: New York City,134,134,2/21/2013,-----,2/20/2013,Strike against NY City DOE,Plant Closing,Plant Closing,"Local 1181-1061, ATU, AFL-CIO","Joseph Fazzia, President",(718) 852-0286,3981
"Journal Register Company - Oneida Daily Dispatch130 Broad StreetOneida, NY 13421",News publications,Oneida | WIB Name: HMO| Region: Mohawk Valley RegionUlster | WIB Name: ULSTER| Region: Mid-Hudson RegionRenssalaer | WIB Name: CAPITAL DISTRICT| Region: Capital RegionSaratoga | WIB Name: SAR/WAR/WAS| Region: Capital RegionNew York | WIB Name: NEW YORK CITY| Region: New York City,28,28,2/19/2013Amended 2/25/2013,-----,on or around 4/17/2013,Sale of assets and business operations,Plant Closing,,"GUILD Local #31180, an affiliate of Communication Workers of America, GCIU Local #259M, an affiliate of the International Brotherhood of Teamsters","Jonathan Cooper, Vice President of Media Relationsand Employee Communication",(215) 867-2022,3980
"Clear Edge Filtration4563 Jordan RoadSkaneateles Falls, NY 13153","technical leader in filtration, process, and screen print solutions",Onondaga/Cayua | WIB Name: ONONDAGA/Cayuga | Region: Central Region,79,79,2/19/2013Amended 2/21/2013,Will begin on 5/19/2013 and occur in phases until the plant closes on or before 12/31/2013,12/31/2013,"Relocation of plant to Tulsa, OK",Plant Closing,Plant Closing,-----,"Andrea Carlton, Human Resources Manager",(315) 685-3466,3979
"American Resort Management, LLC at the Holiday Inn Rochester Airport911 Brooks AvenueRochester, NY 14624",full-service hospitality management company>,Monroe | WIB Name: MONROE| Region: Finger Lakes Region,Approximately 120,120,7/31/2012 Amended 2/21/2013,Expected date of first separation is 5/15/2013,no specific date given at this time,Sale of business,Plant Closing,Plant Closing,Bumping rights do not exist. There is no union representing the employees.,"Lisa Best, Human Resources Manager",(814) 833-2631,3978
"Montgomery Logistics LLC124 Bracken RoadMontgomery, NY 12549",Warehouse facility,Orange | WIB Name: ORANGE| Region: Mid-Hudson Region,38,29 non union and 9 union employees = 38,2/19/2013,to occur during the period between 5/20/2013 and 6/2/2013,5/20/2013,Economic,Plant Closing,Plant Closing,Local 445 IBT,"Melissa Schneer, Associate Staff Attorney",(603) 354-7350,3977
"HMSHost International, Inc.JFK International Airport, Terminal 3Jamaica, NY 11430",Food Service,Queens | WIB Name: NEW YORK CITY| Region: New York City,198,198,2/19/2013,5/24/2013,-----,Terminal 3 will be removed to accommodate aircraft,Plant Layoff,Plant Layoff,"District #142 IAMAW, AFL-CIO Local 100 UniteHere","Mark Davis, Sr. Director of Operations",(717) 773-1815,3976
"Bendiner & Schlesinger, Inc. Medical Laboratories Headquarters140 58th Street, Brooklyn Army Terminal, Bldg B, Unit 8DBrooklyn, NY 11220",Medical Laboratories,Kings/Bronx/Richmond | WIB Name: NEW YORK CITY| Region: New York CityWestchester | WIB Name: WESTCHESTER| Region: Mid-Hudson Region,245 at all locations,245 at all locations,2/19/2013,During the 14-day period between 5/15/2013 and 5/29/2013,approximately 5/15/2013,Sale of company's assets,Plant Closing,Plant Closing,1199SEIU,"Peter Stein, Executive Vice President",(212) 254- 2300 Ext 5132,3975
"Vette Thermal Solutions, LLC6377 Dean ParkwayOntario, NY 14519",Cooling Systems and Product Manufacturing,Wayne | WIB Name: FINGER LAKES| Region: Finger Lakes Region,84,84,11/7/2012Amended 2/19/2013,Will begin on 2/15/2013 or during a 14-period that follows,3/31/2013,Economic,Plant Closing,Plant Closing,No union representation and no bumping rights exist.,Dorothy Young,(603) 635-5121,3974
"Journal Register Company - Oneida Daily Dispatch130 Broad StreetOneida, NY 13421",News publications,Oneida | WIB Name: HMO| Region: Mohawk Valley RegionUlster | WIB Name: ULSTER| Region: Mid-Hudson RegionRenssalaer | WIB Name: CAPITAL DISTRICT| Region: Capital RegionSaratoga | WIB Name: SAR/WAR/WAS| Region: Capital RegionNew York | WIB Name: NEW YORK CITY| Region: New York City,230 in all locations,230 in all locations,2/19/2013,-----,on or around 4/17/2013,Sale of assets and business operations,Plant Closing,,"GUILD Local #31180, an affiliate of Communication Workers of America, GCIU Local #259M, an affiliate of the International Brotherhood of Teamsters","Jonathan Cooper, Vice President of Media Relationsand Employee Communication",(215) 867-2022,3973
"Clear Edge Filtration4563 Jordan RoadSkaneateles Falls, NY 13153","technical leader in filtration, process, and screen print solutions",Onondaga/Cayua | WIB Name: ONONDAGA/Cayuga | Region: Central Region,79,79,2/19/2013,Will begin on 2/15/2013 and occur in phases until the plant closes on or before 12/31/2013,12/31/2013,"Relocation of plant to Tulsa, OK",Plant Closing,Plant Closing,-----,"Andrea Carlton, Human Resources Manager",(315) 685-3466,3972
"United Envelope, LLC45-11 33rd StreetLong Island City, NY 11101",Envelope printing and manufacturing company,Queens | WIB Name: NEW YORK CITY| Region: New York City,58,58,2/13/2013,-----,5/15/2013,Economic,Plant Closing,Plant Closing,Local 318 United Steelworkers,Andrea Valentino,(718) 663-5400,3971
"Vette Thermal Solutions, LLC6377 Dean ParkwayOntario, NY 14519",Cooling Systems and Product Manufacturing,Wayne | WIB Name: FINGER LAKES| Region: Finger Lakes Region,84,84,11/7/2012Amended 2/19/2013,Will begin on 3/15/2013 or during a 14-period that follows,3/31/2013,Economic,Plant Closing,Plant Closing,No union representation and no bumping rights exist.,Dorothy Young,(603) 635-5121,3970
"Cabana Seaport LLC89 South Street, Pier 17New York, NY 10038",Restaurant,New York | WIB Name: NEW YORK CITY| Region: New York City,38,38,2/19/2013,Anticipated to begin on 5/15/2013,No closing date specifically outlined,Economic,Plant Closing,Plant Closing,-----,"Eduardo Arevalo, Supervisor",(212) 406-1155,3969
"American Resort Management, LLC at the Holiday Inn Rochester Airport911 Brooks AvenueRochester, NY 14624",full service hospitality management company,Monroe | WIB Name: MONROE| Region: Finger Lakes Region,Approximately 135,135,7/31/2012 Amended 2/19/2013,Expected date of first separation is 5/15/2013,no specific date given at this time,Sale of business,Plant Closing,Plant Closing,Bumping rights do not exist. There is no union representing the employees.,"Lisa Best, Human Resources Manager",(814) 833-2631,3968
"Kayex Holdings LLC a.k.a. Kayex Crystal Growing Technologies(wholly owned subsidiary of SPX Corporation)1000 Millstead WayRochester, NY 14624",Thermal Product Solutions,Monroe | WIB Name: MONROE | Region: Finger Lakes Region,65 (The remaining employees will be transferred to other SPX businesses).,57,2/15/2013,Layoffs will occur during the 14-day period commencing on 5/16/2013.,5/29/2013,Economic,Plant Closing,Plant Closing,The employees at this facility are not represented by a union.,"Kim Augsburger, VP Human Resources (SPX Thermal Product Solutions)",(585) 279-1216,3967
"The Carriage House Companies, Inc.26 East Talcott StreetDunkirk, NY 14048",Manufacturing sandwich spreads,Chautauqua | WIB Name: CHAUTAUQUA | Region: Western Region,133,133,1/3/2012,will occur on or within 14 days of closing date.,4/5/2013,Economic,Plant Closing,Plant Closing,"Chapter 266, National Conference Firemen & Oilers District of Local 32 BJ/S.E.I.U.","Alice Clark, Vice President Labor & Employee Relations",(314) 877-7189,3966
,Bakery and Bakery Products,Chautauqua | WIB Name: CHAUTAUQUA | Region: Western Region,228,"228 (35 terminations will occur on April 4, 2013, or within fourteen (14) days of that date).",1/3/2013 Amended: 2/14/2013,"Layoffs will commence on April 4, 2013, or within fourteen (14) days of that date, and run until the closing is completed which is anticipated in the Summer of 2013.",Summer 2013,Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Alice Clark, Vice President, Labor and Employee Relations",(314) 877-7189,3965
"Columbus Foods, Inc.289 Columbus AvenueNew York, NY 10023",Grocery Store,New York | WIB Name: NEW YORK CITY| Region: New York City,30,30,2/15/2013,5/15/2013,5/15/2013,Renovations,Temporary Plant Closing,Temporary Plant Closing,"United Food & Commercial Workers, Local 1500","Andrew Grabois, Attorney",(212) 571-7100,3964
"Oak Beverages, Inc. (Warehouse)15 Huron StreetBrooklyn, NY 11222","Wholesale beer, wine, spirits and beverage distributor",Kings | WIB Name: NEW YORK CITY| Region: New York City,53,53,2/14/2013,Layoffs will occur between 5/31/2013 and 6/13/2013.,6/13/2013,Economic,Plant Closing,Plant Closing,"International Brotherhood of Teamsters; Soft Drink & Brewery Workers Union, Local 812","Ron Murroni, Controller",(845) 353-1800,3963
"NAES Corporation5300 Frontier AvenueNiagara Falls, NY 14304","Independent provider of operations, maintenance & construction services",Niagara | WIB Name: NIAGARA | Region: Western Region,30,30,2/12/2013,-----,5/9/2013,Contract Termination,Plant Closing,Plant Closing,There are no bumping rights.,"Glenn Wilson, HR & Employee Relations Manager",(856) 351-6345,3962
,Nursing Home,Jefferson | WIB Name: JEFF/LEWIS | Region: North Country Region,240,240,11/6/2012 Amended 2/11/2013,To occur between 3/1/2013-3/14/2013,3/14/2013,Economic,Plant Closing,Plant Closing,1199 SEIU United Healthcare Workers East,"Dennis Casey, Administrator",(315) 785-7400,3961
,Investment banking,New York | WIB Name: NEW YORK CITY | Region: New York City,-----,11,2/6/2013 Amended 2/11/2013,5/15/2013 and within the 14 day period following,-----,Economic,Plant Layoff,Plant Layoff,No bumping rights are applicable.,Allison Kramer Deeb,(212) 412-3157,3960
,Home Health Care,New York | WIB Name: NEW YORK CITY| Region: New York City,146,146,1/18/2013 Amended 2/8/2013,-----,4/15/2013,Economic,Plant Closing,Plant Closing,None of the employees are represented by a union; no bumping rights exist.,"Mary McCarthy, Director of HR & Professional Recruitment, HC Services",(718) 630-2646,3958
"Oberdorfer, LLC6259 Thompson RoadSyracuse, NY 13206",Aluminum casting foundry,Onondaga | WIB Name: ONONDAGA | Region: Central Region,86,86,2/7/2013,-----,5/3/2013,Economic,Plant Closing,Plant Closing,UAW,"Evan Beach, Chief Financial Officer",(315) 952-0138,3957
"Pathmark Store #6651897 Front StreetEast Meadow, NY 11554",Grocery Store,Hempstead | WIB Name: HEMPSTEAD | Region: Long Island,118,118,2/7/2013,-----,5/4/2013,Economic,Plant Closing,Plant Closing,"UFCW: Local 1500, Local 1245 and Local 342, SEIU 1199","Derek Kinney, Vice President, Human Resources & Labor Relations",(201) 751-4018,3956
"Kaplan Inc.1 Liberty Plaza, 24th FloorNew York, NY 10006",Call Center,New York | WIB Name: NEW YORK CITY | Region: New York City,58,58,2/6/2013,-----,5/6/2013,Economic,Plant Closing,Plant Closing,Affected employees are not represented by a union.,Lorin Thomas-Tavel,(212) 997-3112,3955
"Barclays Capital Inc.200 Park AvenueNew York, NY 10166",Investment banking,New York | WIB Name: NEW YORK CITY | Region: New York City,-----,275 at all 3 sites,2/6/2013,5/15/2013 and within the 14 day period following,-----,Economic,Plant Layoff,Plant Layoff,No bumping rights are applicable.,Allison Kramer Deeb,(212) 412-3157,3954
"Capital One Bank9025 Main RoadMattituck, NY 11952",Bank,Suffolk | WIB Name: SUFFOLK | Region: Long Island,-----,42,2/6/2013,-----,6/1/2013,Economic,Plant Closing,Plant Closing,"The employees are not represented by a union, and they will not have bumping rights.","Joseph R. Matusek, Director, Enterprise Lockbox Operations",(301) 953-8030,3953
,Automobile parts manufacturing & testing,Tompkins / WIB Name: TOMPKINS /Region: Southern Region,-----,35,1/18/2013 Amended: 2/6/2013,Layoffs will occur between 4/19/2013 and 10/31/2013.,10/31/2013,Economic,Plant Closing,Plant Closing,Teamsters Local 317,"Michael Rubino, Senior Manager, Human Resources and Labor Relations",(607) 266-5247,3952
,Ceramic Manufacturing,Cattaragus | WIB Name: ALL/CAT| Region: Western Region,65,65,2/4/2013 Amended 2/5/2013,"Layoffs will be conducted in Phases beginning on 5/1/2013, with the expected final closing on August 30, 2013.",8/31/2013,Economic/Consolidation of manufacturing to CA site,Plant Closing,Plant Closing,Employees do not have bumping rights.,"Susan Farinacci, Director Human Resources",(805) 389-1166,3951
"Mercury Insurance Group13 Cornell RoadLatham, NY 12110",Insurance,Albany | WIB Name: CAPITAL DISTRICT | Region: Capital Region,65,65,2/4/2013,4/22/2013,5/6/2013,Economic,Plant Closing,Plant Closing,Affected employees do not have bumping rights and none of them is represented by a union.,TammyLawton,(714) 255-5271,3950
,Managed Care Operations,Kings | WIB Name: NEW YORK CITY| Region: New York City,769,Unclear at this time - All housekeepers/home attendants will retain their positions at Beth Emeth,12/19/2012  Amended 2/4/2013,Between 3/12/2013 and 3/26/2013,-----,"Outsourcing to Premier Home Health Care Services, Inc. – outsourcing will not occur at this time for all housekeepers/home attendants",Plant Layoff,Plant Layoff,1199 SEIU,"Isabella Levin, Program Director",(718) 253-2220,3949
"Advanced Monolythic Ceramics, Inc.3101 Constitution AevnueOlean, NY 14760",Ceramic Manufacturing,Cattaragus | WIB Name: ALL/CAT | Region: Western Region,65,65,2/4/2013,-----,8/31/2013,Economic/Consolidation of manufacturing to CA site,Plant Closing,Plant Closing,Employees do not have bumping rights.,"Susan Farinacci, Director Human Resources",(805) 389-1166,3948
"Closure Systems International Packaging Machinery, Inc.26 Center StreetRandolph, NY 14772",Manufacturing,Cattaraugus | WIB Name: ALL/CAT| Region: Western Region,18,18,1/25/2013,5/1/2013,5/31/2013,Economic,Plant Unit Closing,Plant Unit Closing,"IBEW, Local 2180","Stacey Lux, Human Resource Manager",(716) 358- 6451 X 102,3946
"Morgan Stanley (Various NYC sites listed below) 1 New York PlazaNew York, NY 10020",Financial services,New York | WIB Name: NEW YORK CITY| Region: New York City,-----,87,1/15/2013Amended 1/24/2013,1/14/2013,-----,Economic,Plant Layoff,Plant Layoff,Bumping rights are not recognized and there is no union representation.,"Eric Kayne, Human Resources",(212) 762-9804,3945
"Eastman Kodak Kodak Office343 State StreetRochester, NY 14650",Photographic equipment and Supplies,Monroe | WIB Name: MONROE | Region: Finger Lakes Region,-----,5,1/24/2013,4/8/2013,-----,Economic,Plant Layoff,Plant Layoff,Bumping rights do exist.,"Mary C. Lazzar-Whyte, Director, HR Americas Employee Services",(585) 781-1896,3943
,Rail equipment manufacturing,Steuben | WIB Name: CSS| Region: Southern Region,-----,35,12/3/2012 Amended 1/22/2013 Notice Rescinded,To commence on 3/8/2013 and continue in phases through till closing - No permanent layoffs anticipated at this time,9/15/2013,Economic,Plant Closing,Plant Closing – Closing will not occur,No employee representation,"Tim Bunda, Human Resources",(215) 441-1863,3942
"Parsons BrinckerhoffOne Penn PlazaNew York, NY 10119","Provides planning, design, construction management, and consulting services for infrastructure projects.(The affected workers are Administrative Support staff.)",New York | WIB Name: NEW YORK CITY| Region: New York City,-----,6,1/18/2013,6/21/2013,-----,"Relocation of most of its Administrative Support staff to Lancaster, PA.",Plant Layoff,Plant Layoff,"The affected employees have no bumping rights, and are not represented by any union.","Beth Erichsen, Human Resources Department",(212) 465-5450,3941
"BorgWarner Morse TEC/Powerdered Metal Operation (PMO)3690 Luker RoadCortland, NY 13045",Automobile parts manufacturing & testing,Cortland | WIB Name: CAYUGA/CORT | Region: Central Region,-----,30,1/18/2013,to occur between 4/19/2013 and 10/31/2013,10/31/2013,Economic,Plant Closing,Plant Closing,Teamsters Local 317,"Michael Rubino, Senior Manager Human Resources and Labor Relations",(607) 266-5247,3940
"First to Care Home Care, Inc. d/b/a First to Care6323 Seventh AvenueBrooklyn, NY 11220",Home Health Care,New York | WIB Name: NEW YORK CITY | Region: New York City,84,84,1/18/2013,-----,4/15/2013,Economic,Plant Closing,Plant Closing,None of the employees are represented by a union; no bumping rights exist.,"Mary McCarthy, Director of HR & Professional Recruitment, HC Services",(718) 630-2646,3939
"Beekman Tower Hotel3 Mitchell PlaceNew York, NY 10017",Hotel,New York | WIB Name: NEW YORK CITY| Region: New York City,94,94,1/17/2013,-----,4/16/2013,Renovations,Plant Closing,Plant Closing,Service Employees International Union Local 32BJ and the New York Hotel and Motel Trade Council,"Lisa Purdue, Corporate Director of Human Resources",(412) 921-6200 Ext 129,3937
"Morgan Stanley (Various NYC sites listed below) 1 New York PlazaNew York, NY 10020",Financial services,New York | WIB Name: NEW YORK CITY| Region: New York City,-----,360 total at all 5 sites,1/15/2013,1/14/2013,-----,Economic,Plant Layoff,Plant Layoff,Bumping rights are not recognized and there is no union representation.,"Eric Kayne, Human Resources",(212) 762-9804,3936
"Honeywell Technology Solutions Inc.Integrated Logistics Support Services (ILSS-2) ProgramFort Drum, NY",Support Services to the government,Jefferson | WIB Name: JEFF/LEWIS| Region: North Country Region,77,77,10/16/2012Amended 1/15/2013,-----,3/21/2013,Contract Loss,Plant Closing,Plant Closing,Employees are not represented by a union and do not have bumping rights.,Eric Jenkins,(703) 933-6431,3935
"Endo Health Solutions177 Cantiague Rock RoadWestbury, NY 11590",Diversified Healthcare Company,Hempstead | WIB Name: HEMPSTEAD | Region: Long Island,58,58,1/16/2013,"Most layoffs will occur on closing date, however some employees will be retained for winding down operations and their layoff dates will extend beyond the closing date.",2/28/2013,Economic,Plant Closing,Plant Closing,There are no bumping rights for affected employees.,"Doug German, Vice President Human Resources",(610) 459-7242,3934
"LexisNexis, a division of Reed Elsevier1275 BroadwayAlbany, NY 12204",Customer Service & Fulfillment Department,Albany | WIB Name: CAPITAL DISTRICT| Region: Capital Region,220,220,1/15/2013,to begin on 4/15/2013 and continue through closing date of 12/31/2014,12/31/2014,Economic,Plant Closing,Plant Closing,"None of the employees are unionized, and there are no provisions regarding transfer, bumping, or reassignment rights to affected employees.","Tina Niland, Human Resources",(518) 487-3122,3933
"Frontier Insurance Company195 Lake Louise Marie RoadRock Hill, NY 12775",Insurance Company,Sullivan | WIB Name: SULLIVAN| Region: Mid-Hudson Region,49,49,1/14/2013,-----,4/13/2013,Economic-liquidation,Plant Closing,Plant Closing,No bumping rights exist.,Alvaro Escobar,(845) 807-5199,3931
"JPMorgan Chase - Mortgage Bank -Independent Foreclosure Review4 Chase Metro Tech CenterBrooklyn, NY",Mortgage Bank,Kings | WIB Name: NEW YORK CITY| Region: New York City,529,529,1/14/2013,Will begin on 1/10/2013 and run through 4/10/2013,4/10/2013,Economic,Plant Closing,Plant Closing,Employees are not represented by a union and bumping rights do not exist.,"Linda Padilla, Regional Director",(212) 499-9772,3930
"Teva Pharmaceuticals USA, Inc.Manufacturing Operations223 Quaker RoadPomona, NY 10970",Pharmaceuticals production,Rockland | WIB Name: ROCKLAND | Region: Mid-Hudson Region,,11 (There are 100+ workers in the Manufacturing Operations),1/7/2013,"April 3, 2013","It is expected that all layoffs will commence on April 3, 2013 and will be completed within two years. Reason for Dislocation: Transfer Manufacturing Operations to another site.",,Plant Unit Closing,Plant Unit Closing,"United Steel, Paper and Forestry Rubber, Manufacturing Energy, Allied Industrial and Service Workers International Union, District 4.","Elaine A. Lakis, Associate Director, Human Resources",(845) 362-7056,3927
"Continental Airlines, Inc., a wholly owned subsidiary ofUnited Continental Holdings, Inc. (Cargo Function)JFK International AirportBuilding 71Old Rockaway BoulevardJamaica, NY 11430",Cargo Function,Queens | WIB Name: NEW YORK CITY | Region: New York City,-----,52,1/8/2013,"Employment separations are expected to take place on March 4, 2013 or during the 14-day period thereafter.",-----,Transfer operation of the cargo function to an outside vendor.,Plant Layoff,Plant Layoff,"Air Transport Lodge District 141, International Association of Machinists and Aerospace Workers, AFL-CIO.",Ed Eget,(973) 681-0692,3926
,"Commercial Lighting, Commercial Lighting Design",Nassau | WIB Name: OYSTER BAY | Region: Long Island,80,1,1/7/2013,"Termination will take place between April 4, 2013 and April 15, 2013.",-----,Economic,Plant Layoff,Plant Layoff,Non-union affected worker,"Nicholas Bilotti, Human Resources",(516) 470-1041,3925
