Company,Business Type,County,Total Employees,Number Affected,Date of Notice,Layoff Date,Closing Date,Reason for Dislocation,Classification,Reason Stated for Filing,Union,Contact,Phone,Case_ID
"The Research Foundation of State University of New York - IT Department35 State StreetAlbany, NY 12208",Information Technology Services,Albany | WIB Name: CAPITAL DISTRICT| Region: Capital Region,34,34,1/10/2012,------,4/9/2012,Restructuring - transition of services and potentially employees to nfrastructure,Plant Unit Closing,Plant Unit Closing,-----,"Peter Taubkin, Director, External Relations & Corporate Communications",(518) 434-7000,3488
"LaGuardia Plaza Hotel104-04 Ditmars BoulevardEast Elmhurst, NY 11369",Hotel,Queens | WIB Name: NEW YORK CITY| Region: New York City,-----,132,1/10/2012,-----,4/5/2012,Economic,Plant Closing,Plant Closing,-----,"Jeff Day, General Manager",(718) 269-1796,3487
"Courtyard New York Manhattan/Upper Eastside/Marriott International, Inc.410 92nd StreetNew York, NY 10128",Hotel,New York | WIB Name: NEW YORK CITY| Region: New York City,59,59,1/9/2012,-----,3/30/2012,Bankruptcy,Plant Closing,Plant Closing,Hotel & Motel Trades Council,"Patricia G. Cousins, Vice-President & Assistant General Counsel",(301) 380-4274,3486
"Roc Apparel Group, LLC1411 Broadway, 38th FloorNew York, NY 10018",Boys and mens apparel,New York | WIB Name: NEW YORK CITY| Region: New York City,56,28,1/6/2012,1/6/2012,-----,Economic,Plant Layoff,Plant Layoff,Bumping rights do not exist.,"Ronnie DeMichael, Chief Operating & Financial Officer",(212) 497-2000,3485
,Optical,Kings | WIB Name: NEW YORK CITY| Region: New York City,83,83,1/6/2012,-----,Will occur between 4/2/2012 and 4/16/2012,Economic,Potential Plant Closing,Potential Plant Closing,No bumping rights exist. No union represents the company’s employees.,Aaron Menche,(718) 649-3500,3484
,Property Management,Kings | WIB Name: NEW YORK CITY| Region: New York City,2,2,1/6/2012,-----,Will occur between 4/2/2012 and 4/16/2012,Economic,Potential Plant Closing,Potential Plant Closing,No bumping rights exist. No union represents the company’s employees.,Aaron Menche,(718) 649-3500,3483
,Printing,Kings | WIB Name: NEW YORK CITY| Region: New York City,18,18,1/6/2012,-----,Will occur between 4/2/2012 and 4/16/2012,Economic,Potential Plant Closing,Potential Plant Closing,No bumping rights exist. No union represents the company’s employees.,Aaron Menche,(718) 649-3500,3482
,Property Management,Kings | WIB Name: NEW YORK CITY| Region: New York City,1,1,1/6/2012,-----,Will occur between 4/2/2012 and 4/16/2012,Economic,Potential Plant Closing,Potential Plant Closing,No bumping rights exist. No union represents the company’s employees.,Aaron Menche,(718) 649-3500,3481
,Property Management,Kings | WIB Name: NEW YORK CITY| Region: New York City,12,12,1/6/2012,-----,Will occur between 4/2/2012 and 4/16/2012,Economic,Potential Plant Closing,Potential Plant Closing,No bumping rights exist. No union represents the company’s employees.,Aaron Menche,(718) 649-3500,3480
"Health Plus Prepaid Health Services Plan, Inc133-60 41st AvenueFlushing, NY 10013",Health Insurance Provider,Queens/Kings/Richmond/Bronx/New York | WIB Name: NEW YORK CITY| Region: New York CityHempstead | WIB Name: HEMPSTEAD | Region: Long Island,-----,4,12/28/2011Amended 1/6/2012,-----,3/31/2012,Sale of Assets to Amerigroup New York,Plant Closing,Plant Closing,Employees are not represented by any union. There are no bumping rights at these locations.,"Keith Brauer, Vice President, Human Resources",(718) 840-4684,3478
"Saint Vincent Catholic Medical Centers of New York – Corporate450 West 33rd StreetNew York, NY 10001",Medical Center,New York | WIB: NEW YORK CITY| Region: NEW YORK CITY,-----,140 (for Control #’s indicated above),11/8/2011; 10/6/2011; 7/18/2011; 6/6/2011; 5/5/2011; 4/25/2011; 5/13/2010; 4/17/2010; 2/12/2010; 2/9/2010,Layoff date has been extended to take place during 14-day period starting on 1/31/2012 for two of the affected workers and during a 14-day period starting on 2/29/2012 for six of the affected workers.,TBD,Economic,Plant Closing,Plant Closing,"There may be bumping rights with respect to the affected bargaining units initially selected for separation to retain employment. Due to the closure of these facilities, only limited bumping options will be made.","Steven R. Korf, Chief Financial Officer",(212) 356-4415,3476
"St. Vincent Catholic Medical Centers of New York – St. Vincent’s Hospital - Corporate450 West 33rd StreetNew York, NY 10001",Medical Center,New York | WIB Name: NEW YORK CITY | Region: New York City,-----,2,1/4/2012,Separations will occur during a 14-day period starting on 3/26/2012.,TBD,Economic,Plant Closing,Plant Closing,"1199 Service Employees International Union. There may be bumping rights with respect to the affected bargaining units initially selected for separation to retain employment. Due to the closure of these facilities, only limited bumping options will be made.","Steven R. Korf, Chief Financial Officer",(212) 356-4415,3475
"St. Vincent Catholic Medical Centers of New York – Bishop Mugavero Center for Geriatric Care155 Dean StreetBrooklyn, NY 11217",Geriatric Care,Kings | WIB Name: NEW YORK CITY | Region: New York City,348,348,10/25/2011Amended:1/4/2012,-----,Layoff date has been extended to take place during 14-day period starting on 1/31/2012 for one of the affected workers.,Sale of facility. Company expects that employees may receive offers of employment from the purchaser and consequently will not experience a loss of employment.,Conditional Plant Closing,Conditional Plant Closing,-----,"Steven R. Korf, Chief Financial Officer",(212) 356-4415,3473
"Hyosung USA, Inc.2214 Whitesboro StreetUtica, NY 13502",Textile Reinforcement Mfg,Oneida | WIB Name: HMO| Region: Mohawk Valley Region,-----,9 - 5,10/4/2011Amended 1/3/2012,-----,12/31/2011 - 1/31/2012,Economic,Plant Closing,Plant Closing,USW Local 1160L,Patricia Axtell,(315) 334-3355,3472
"Rai Corporation32 Avenue of the AmericasNew York, NY 10013",Radio Production Work,New York | WIB Name: NEW YORK CITY| Region: New York City,66,66,1/3/2012,-----,4/3/2012 or within 14 days thereafter,Company Restructure,Plant Closing,Plant Closing,National Union of Broadcast Employees and Technicians-Communications Workers of America,"Guido Corso, President",(212) 468-2451,3471
"Crawford Furniture Manufacturing Corporation1021 Allen Street ExtensionJamestown, NY 14701",Furniture Manufacturing,Chautauqua | WIB Name: CHAUTAUQUA| Region: Western Region,101 - 84,101 - 84,11/14/2011Amended on 1/3/2012,Terminations will occur during the 14-day period of 2/9-2012-2/22/2012 – 12/31/2011.,On or about 2/9/2012-2/22/2012 – 12/31/2011,Economic,Plant Closing,Plant Closing,IUE/FW Local #81045,Joseph Scoma,(716) 661-9114,3470
