Company,Business Type,County,Total Employees,Number Affected,Date of Notice,Layoff Date,Closing Date,Reason for Dislocation,Classification,Reason Stated for Filing,Union,Contact,Phone,FEIN NUM,Event Number,Case_ID
"AllianceBernstein L.P. 1345 Sixth Avenue New York, NY 10105",Providing investment management and research services,New York City | WDB Name: NEW YORK CITY | Region: New York CityCounty: Westchester | WDB Name: WESTCH/PTNM | Region: Mid-Hudson,"1,517",36,2/1/2019,"The anticipated layoffs of affected employees will take place on May 5, 2019; May 6, 2019; May 31, 2019; June 1, 2019; July 30, 2019; July 31, 2019; December 31, 2019; June 20, 2020 and July 31, 2020.",-----,"Relocation of Corporate Headquarters to Nashville, Tennessee",Plant Layoff,Plant Layoff,The employees are not represented by a union.,"Colin Burke, SVP & Counsel",(212) 969-6169,13-4064930,2018-0247,6681
"Eastman Kodak Company (Eastman Business Park) 1669 Lake Avenue Rochester, NY 14650",Photographic equipment and Supplies,Monroe | WDB Name: MONROE | Region: Finger Lakes,-----,2,1/31/2019,4/30/2019,-----,Economic,Plant Layoff,Plant Layoff,The employees are not represented by a union.,"Kathleen Doyle, HR Associate",(585) 724-6615,16-0417150,2018-0246,6679
"ABM Aviation Inc. Delta Airlines at JFK International Airport. Terminals 2 and 4 Jamaica, NY 11430",Cabin cleaning services at Delta Airlines at JFK International Airport. Terminals 2 and 4,Queens | WDB Name: NEW YORK CITY | Region: New York City,528,528,1/28/2019,5/3/2019,5/3/2019,Contractual Loss,Plant Closing,Plant Closing,SEIU Local 32BJ,"Elliott Pomposelli, HR Business Partner",(718) 917-2079,58-2654157,2018-0245,6678
"Concentrix CVG Corporation  (Formerly Convergys Corporation) 146 Arsenal Street  Watertown, NY 13601",,Jefferson  |WDB Name: JEFF/LEWIS | Region: North Country Region,,,1/29/2019,,,,Plant Unit  Closing,Plant Unit Closing,The employees are not represented by a union.,"Mary Thompson,  Human Resource Business Partner",(513) 592-6050,,2018-0244,6677
Petland Discounts Inc. Various Locations,Retail pet store,,367 (Total at all locations),367,1/18/2019,Separations for all affected employees will be laid off by 4/18/2019.,4/18/2019,Economic,Plant Closings,Plant Closings,The employees are not represented by a union.,"Aleza Cory, Human Resources Manager",(631) 521-8326,11-2101487,"2018-0238, 2018-0239, 2018-0240",6676
"Monticello Raceway Management, Inc. (Casino)  204 State Route 17B  Monticello, NY 12701",,Sullivan  | WDB Name: SULLIVAN | Region: Mid-Hudson Region,,,,,,,Plant Closing,,"New York Hotel & Motel Trades Council,  AFL-CIO - 92 employees; the Laborers' International Union of North America,  Local 17, AFL-CIO- 13 employees; the International Union of Operating  Engineers, Local 825 – 5 employees; and the Northeast Regional Council of  Carpenters, United Brotherhood of Carpenters and Joinders of America- 2  employees.","Eileen  Cavanaugh, Director of Human Resources",(845) 428-7200 Ext. 1460,,2018-0243,6675
"Monolith Solar Associates, LLC  444 Washington Street  Rensselaer, NY 12144",,Rensselaer  |WDB Name: CAPITAL DISTRICT | Region: Capital Region,,,,,,,Plant Layoff,,The employees are not represented by a union.,"Jen Hoeffner,  Office Manager",(518) 444-2044,,,6674
"SAE Sun and Earth Energy Inc. 444 Washington Street  Rensselaer, NY 12144",,Rensselaer  | WDB Name: CAPITAL DISTRICT | Region: Capital Region,,,1/25/2019,,,,Plant Layoff,Plant Layoff,The employees are not represented by a union.,"Jen Hoeffner,  Office Manager",(518) 444-2044,,2018-0241,6673
"Centerplate at the New York Racing Association (NYRA) Saratoga Racetracks 267 Union Avenue Saratoga Springs, NY 12866",Hospitality services,Saratoga | WDB Name: SAR/WAR/WAS | Region: CapitalCounty: Nassau | WDB Name: HEMPSTEAD | Region: Long IslandCounty: Queens |WDB Name: NEW YORK CITY | Region: New York City,441,441,1/17/2019,"The hospitality services provided will cease on or about April 21, 2019.","April 21, 2019",Contract Loss,Plant Closing,Plant Closing,"New York Hotel & Motel Trades Council, AFL-CIO","Anthony Murrell, Corporate Director of Human Resources",(864) 248-2042,13-1939453,2018-0236,6672
"Metropolitan Jewish Home Care, Inc. d\b\a MJHS Home Care 6323 Seventh Avenue Brooklyn, NY 11220",Home care services,Kings | WDB Name: NEW YORK CITY | Region: New York City,246,112,1/15/2019,"April 15, 2019",-----,Economic,Plant Layoff,Plant Layoff,The employees are not represented by a union.,"Susan Bornstein, VP, Chief HR Officer",(718) 491-7290,32-0060822,2018-0233,6671
"Celmatix Inc. (Operations Office) 14 Wall Street New York, NY 10005",Biotechnology company,New York | WDB Name: NEW YORK CITY | Region: New York CityCounty: Kings | WDB Name: NEW YORK CITY | Region: New York City,66,66,12/17/2018Amended: 1/23/2019,"Employment terminations are expected to begin on February 1, 2019 or within the 2-week period beginning February 1, 2019 (8). The remaining employment terminations will occur on March 4, 2019 or within the 2-week period beginning March 4, 2019.",2/1/2019,Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Colleen Lauria, Interim Senior HR Lead",(917) 371-2506,26-4812293,2018-0199,6670
"Mercedes Distribution Center, Inc.63 Flushing Avenue, Unit 340Brooklyn, NY 11205",Warehouse Distribution service,Kings | WDB Name: NEW YORK CITY | Region: New York City,100,100,1/18/2019,"The terminations of the affected employees will begin on February 01, 2019.","February 01, 2019",Economic,Plant Closing,Plant Closing,"International Brotherhood of Teamsters, Local 553","Sarah Serrano, Office Manager",(718) 534-3003,11-2267314,2018-0234,6669
"Third & 50, LLC (aka Dos Caminos) 825 Third Avenue New York, NY 10022",Restaurant,New York | WDB Name: NEW YORK CITY | Region: New York City,100,100,1/18/2019,"Separation date will be during the ten day period beginning on April 21, 2019 and ending on April 30, 2019.","April 30, 2019",Lease expiration,Plant Closing,Plant Closing,The employees are not represented by a union.,"Laura Jasso, Director of Human Resources",(718) 386-7187,20-4810398,2018-0232,6668
"Gourmet Management Corp. (TGI Fridays, KFC, Taco Bell, Pizza Hut, Haagen Dazs, Tim Hortons & Beer Cart Restaurants located at the Restaurant Complex on the Amtrak level of Penn Station)560 Fifth Avenue, 3rd FloorNew York, NY 10036",Restaurants,New York | WDB Name: NEW YORK CITY | Region: New York City,86,86,7/13/2018 Amended: 1/23/2019,Layoffs postponed from a 14-day period beginning on 1/31/2019 to a 14-day period beginning on 2/28/2019.,2/28/2019,Expiration of lease,Plant Closing,Plant Closing,The employees are not represented by a union.,"Ann Martinez, CFO",(212) 560-1658,13-3031720,2018-0006,6667
"TheaterMania.com 550 7th Ave New York, NY 10018","Offers directory of shows, tickets, and discounts across the U.S.",New York | WDB Name: NEW YORK CITY | Region: New York City,81,17,1/16/2019,"Separations will occur on April 16, 2019, or during a 14-day period beginning on that date.","April 16, 2019",Economic,Plant Layoff,Plant Layoff,The employees are not represented by a union.,"Lars Pastrik, Director, People Operations",(416)-687-2062,13-4067588,2018-0230,6666
"Macy's7000 Fashion Drive Nanuet, NY 10954",Retail Store,Rockland | WDB Name: ROCKLAND | Region: Mid-Hudson,92,92,1/18/2019,"Separations are expected to occur between March 20, 2019 and April 2, 2019.","April 2, 2019",Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Chanell Bracey-Davis, Group Vice - President Principal Labor Strategy Leader",(646) 787-4816,43-0398035,2018-0231,6665
"CareConnect Insurance Company, Inc.2200 Northern BoulevardEast Hills, NY 11548",Health insurance market,Nassau | WDB Name: HEMPSTEAD | Region: Long Island,40,46,1/16/2019,"Phase 4 separations occurred on November 30, 2018 for 38 employees (notified on August 3, 2018) and separations will occur for 8 employees (notified on October 31, 2018) on or about February 1, 2019.",To be determined,Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Carol DeSantie, Director of Human Resources",(516) 405-7925,47-2478692,2018-0229,6664
"Senior Rehab Solutions (Norwegian Home and Health Center)1250 67th Street Brooklyn, NY 11219",Nursing home,Kings | WDB Name: NEW YORK CITY | Region: New York City,22,22,1/7/2018,"The anticipated date of the first separation of employees is February 4, 2019, and the layoffs are anticipated to conclude by February 4, 2019.",2/4/2019,Economic,Plant Layoff,Plant Layoff,The employees are not represented by a union.,"Beth McCarty, Director of Human Resources",(214) 252-7653,81-3592817,2018-0225,6663
"General Motors LLC (Cadillac New York Headquarters) 330 Hudson Street New York, NY 10013",Automobile manufacturer and retailer.,New York | WDB Name: NEW YORK CITY | Region: New York City,97,97,1/15/2019,"Separations will occur on March 31, 2019 or during the 14-day period commencing on that date.",4/1/2019,Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Laura Jones, HR Director Global Cadillac",(313) 407-9929,27-0383222,2018-0228,6662
"Thomson Reuters Corporation (Operations and Enablement - Technology, Content Operations & Legal Editorial) 50 East Broad Street Rochester, NY 14614",Multinational mass media and information firm,Monroe | WDB Name: MONROE | Region: Finger Lakes,327,207,11/13/2018Amended: 1/16/2019,"Layoffs will begin on or about February 12, 2019 with subsequent rounds of layoffs to occur through September 30, 2019. Some employees elected to relocate to a lower cost or strategic location or their roles were converted to work from home positions.","September 30, 2019",Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Christine Hoffman, Human Resources Director, US People Function",(651) 848-3154,-----,2018-0177,6661
"Kohl's Department Stores, Inc. (Store #1328) 6135 Junction Blvd. Rego Park, NY 11374",Retail store,Queens | WDB Name: NEW YORK CITY | Region: New York CityCounty: Nassau | WDB Name: HEMPSTEAD | Region: Long Island,107,107,1/10/2019,4/13/2019,4/13/2019,Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Dallas Moon, Senior Vice President, Human Resources",(262) 703-7000,13-3357362,2018-0226,6660
"Calvin Klein, Inc.(Madison Collection Store)654 Madison Avenue New York, NY 10065",Clothing Retail store,New York | WDB Name: NEW YORK CITY | Region: New York City,29,29,1/11/2019,"Three affected employees at 205 West 39th Street were separated on January 10, 2019. The additional separations will occur during the period beginning April 17, 2019 and ending April 30, 2019.",4/30/2019,Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Marti Solomon, Senior Vice President, Human Resources",(212) 292-9785,13-3289782,2018-0223,6659
"Aveda Institute Inc.(Aveda Institute New York School) 233 Spring Street New York, NY 10013",Beauty school,New York | WDB Name: NEW YORK CITY | Region: New York City,48,48,1/10/2019,"Separations are anticipated to occur between April 11, 2019 and April 24, 2019.",4/24/2019,Sale of the Aveda Institute New York School,Plant Closing,Plant Closing,The employees are not represented by a union.,"Melissa Hughes, Executive Director, Human Resources Business Partner",(212) 230-6181,11-3507358,2018-0222,6658
"Independence Care System, Inc. (ICS) 257 Park Avenue South New York, NY 10010",Managed Long-Term Care (MLTC),New York | WDB Name: NEW YORK CITY | Region: New York CityCounty: Bronx | WDB Name: NEW YORK CITY | Region: New York CityCounty: Kings | WDB Name: NEW YORK CITY | Region: New York City,97,97,1/7/2019,4/7/2019,4/7/2019,"Due to changes in its business, ICS will be closing its MLTC line of business.",Plant Closing,Plant Closing,The employees are not represented by a union.,"Rick Surpin, President",(212) 584-2580,13-3964284,2018-0218,6657
"AT&T Services, Inc.(Billing Inquiry Call Center Operations) 250 South Clinton Street Syracuse, NY 13202",Telecommunications (Billing Inquiry Call Center Operations),Onondaga | WDB Name: ONONDAGA | Region: Central,155,155,1/7/2019,4/12/2019,4/12/2019,"Transfer of operations to Orange Park, Florida",Plant Closing,Plant Closing,Communications Workers of America,"Paulette Wallace, HR Business Partner II",(313) 421-9648,74-2782655,2018-0216,6656
"Pfizer, Inc. 64 Maple Street Rouses Point, NY 12979",Pharmaceuticals (production),Clinton | WDB Name: C-E-F-H | Region: North Country,12,6,1/9/2019,"Separations will occur on March 15, 2019 (5) and on March 29, 2019 (1).",12/31/2018,Economic,Plant Closing,Plant Closing,International Chemical Workers Union/UFCW Local 95c,"Daniel Naiman, Sr. Director, Human Resources",(212) 733-2110,23-1405012,2018-0221,6655
"Lighthouse Management Services, LLC 300 Clinton Square Rochester, NY 14604",Property management company,Monroe | WDB Name: MONROE | Region: Finger Lakes,48,48,1/7/2019,"Layoffs are expected to commence on April 8, 2019 or within the 14-day period of that date and expected to continue through September 30, 2019.",9/30/2019,Termination of property management contracts,Plant Closing,Plant Closing,The employees are not represented by a union.,"Robin Stein, Esq., VP and Attorney",(585) 246-4151,47-4773462,2018-0217,6654
"Morrison Healthcare Food and Nutrition Services at Erie Medical Center 462 Grider Street Buffalo, NY 14215",National food and nutrition services company,Erie | WDB Name: ERIE | Region: Western,172,172,1/6/2019,4/6/2019,4/6/2019,Contractual Loss,Plant Closing,Plant Closing,"CSEA Local 1000, AFSCME, AFL-CIO","Bernadette Medina, Human Resources Consultant",(914) 426-8240,63-1155966,2018-0215,6652
"Sears, Roebuck and Co. Full Line Store (Unit 01894) 10 Miracle Mile Dr. Rochester, NY 14623",Retail Store,Monroe | WDB Name: MONROE | Region: Finger Lakes,70,70,12/27/2018,"Employment separations will occur on March 26, 2019 or during a 14-day period beginning on that date.",3/26/2019,Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Aimee Grabau, HR DVP",(847) 286-1427,36-1750680,2018-0211,6651
"Kmart Store (Unit 04928) 49 Dix Avenue Ext. Queensbury, NY 12804",Retail Store,Warren | WDB Name: SAR/WAR/WAS | Region: Capital,60,60,12/27/2018,"Employment separations will occur on March 26, 2019 or during a 14-day period beginning on that date.",3/26/2019,Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Aimee Grabau, HR DVP",(847) 286-1427,38-0729500,2018-0214,6650
"Kmart Store (Unit 07677) 121 Bolivar Road Wellsville, NY 14895",Retail Store,Allegany | WDB Name: ALL/CAT | Region: Western,88,88,12/27/2018,"Employment separations will occur on March 26, 2019 or during a 14-day period beginning on that date.",3/26/2019,Economic,Plant Closing,Plant Closing,The employees are not represented by a union.,"Aimee Grabau, HR DVP",(847) 286-1427,38-0729500,2018-0213,6649
"St. Lawrence Health Alliance, Inc. 3 Lyon Place Ogdensburg, NY 13669",Healthcare Services,St. Lawrence | WDB Name: ST LAWRENCE | Region: North Country,72,72,12/28/2018,3/31/2019,3/31/2019,The Claxton-Hepburn Medical Center will assume operations and all employees will be offered employment.,Plant Closing,Plant Closing,The employees are not represented by a union.,"Alexa Sobon, Human Resources Manager",(315) 713-6612,16-1489843,2018-0210,6648
