Company,Business Type,County,Total Employees,Number Affected,Date of Notice,Layoff Date,Closing Date,Reason for Dislocation,Classification,Reason Stated for Filing,Union,Contact,Phone,Case_ID
"Pfizer Inc.64 Maple StreetRouses Point, NY 12979",Pharmaceuticals,Clinton | WIB Name: C-E-F-H| Region: North Country Region,-----,6 - 1 non-union and 5 union,3/6/2014,6/14/2014,12/31/2014,Economic,Plant Closing,Plant Closing,Local 95c International Chemical Workers Union/UFCW,"Elaine Reynolds, Senior Manager, Human Resources",(518) 297-1697,4500
"Royal Pet Supplies, Inc. 2 (Warehouse) & 60  (Offices) Rodeo Drive Brentwood, NY 11717",Pet  Supplies,Suffolk | WIB Name: SUFFOLK| Region: Long Island,123,123,3/5/2014,To occur between 6/9/2014 and 6/27/2014,6/27/2014,Consolidation  of operations to Easton PA site,Plant Closing,Plant  Closing,Employees are not represented by a union and no  bumping rights exist.,"Debra L. Diamond, Vice President of Human Resources",(610) 250-2099 ext 1260,4498
"Eastman Kodak  Eastman Business Park 1669 Lake Avenue Rochester, NY",Photographic equipment and supplies,Monroe  | WIB Name: MONROE| Region: Finger Lakes Region,-----,2,3/5/2014,6/1/2014,-----,Economic,Plant Layoff,Plant  Layoff,There is no employee representative of record.,"Mary C.  Lazzar-Whyte, Director, HR Americas Employee Services",(585) 781-1896,4497
Eastman KodakKodak Office343 State Street,Photographic equipment and supplies,Monroe | WIB Name: MONROE| Region: Finger Lakes Region,-----,1,3/3/2014,5/25/2014,-----,Economic,Plant Layoff,Plant Layoff,There is no employee representative of record.,"Mary C. Lazzar-Whyte, Director, HR Americas Employee Services",(585) 781-1896,4496
"Juicy Couture, Inc.1440 BroadwayNew York, NY 10018",Retail Clothing Sales,New York | WIB Name: NEW YORK CITY| Region: New York City,-----,21,2/28/2014,Will commence on 1/31/2014 and continue in phases through 3/31/2014,-----,Sale of business to a third party,Plant Layoff,Plant Layoff,There are no bumping rights and there is no employee representative.,"Jean-Rose Bishop, Director of Human Resources",(201) 295-7531,4495
,School Bus Transportation,Suffolk | WIB Name: SUFFOLK| Region: Long Island,-----,250 – 245 Union / 5 Non Union affected workers,2/28/2014,6/16/2014,-----,Potential Loss of Contract,Plant Layoff,Plant Layoff,IBT Local 1205,"James J. Poisella, Jr, Director of Human Resources",(631) 471-4600,4494
"Acme Bus Corp.30 West Yaphank RoadCoram, NY 11763",School Bus Transportation,Suffolk | WIB Name: SUFFOLK| Region: Long Island,-----,334,2/28/2014,6/16/2014,-----,Potential Loss of Contract,Plant Layoff,Plant Layoff,IBT Local 1205,"James J. Poisella, Jr. Director of Human Services",(631) 471-4600 Ext 111,4493
"Dots, LLC1400 Broadway, 10th FloorNew York, NY 10018",Apparel,New York | WIB Name: NEW YORK CITY| Region: New York City,43,43,2/27/2014,-----,5/31/2014,Bankrupcty,Plant Closing,Plant Closing,No bumping rights exist. No employees are represented by a union.,"Jodi Taylor, Chief Human Resources Officer",(440) 349-7022,4492
"DE Capital Mortgage, LLC124 E Main StreetBabylon, NY 11702",Mortgage Service,Nassau | WIB Name: SUFFOLK | Region: Long Island,52,52,2/27/2014,-----,4/1/2014,Dissolution of Joint Venture,Plant Closing,Plant Closing,No bumping rights exist.,"Karen Rohl, Chief of Staff",(631) 422-8355,4491
"Wells FargoHome Mortgage Northeast Retail Fullfillment Group179 Sullys TrailPittsford, NY 14534",Mortgage service,Monroe | WIB Name: MONROE | Region: Finger Lakes Region,68,4,2/26/2014,5/27/2014,-----,Economic,Mass Layoff,Mass Layoff,None of the team members have bumping rights or are represented by a union.,"Pamela Davis, Human Resources",(704) 383-2657,4490
"12th Restaurant Inc. (Nathan's/ Roy Roger's/Tim Horton's - Food Court)401 Seventh AvenueNew York, NY",Restaurants,New York | WIB Name: NEW YORK CITY | Region: New York City,21,21,11/14/2013 Amended 2/26/2014,is postponed to occur on 9/14/2014 or during the 14-day period following that date to wind down operations,9/14/2014,Economic,Plant Closing,Plant Closing,Unite Here Local 100 Union,"Ann Martinez, CFO",(212) 560-1658,4489
"Sterling National Bank138-21 Queens BlvdBriarwood, NY 11435",Bank,Queens | New York | WIB Name: NEW YORK CITY | Region: New York CityRockland | WIB Name: ROCKLAND | Region: Mid-Hudson RegionSullivan | WIB Name: SULLIVAN | Region: Mid-Hudson RegionOrange | WIB Name: ORANGE | Region: Mid-Hudson RegionOyster Bay | WIB Name: OYSTER BAY | Region: Long Island,-----,3,2/25/2014,5/25/2014,-----,Economic,Plant Layoff,Plant Layoff,There are no bumping rights.,"Jean Strella, M.S., CBP, CCP, SPRH, Senior Vice President",(845) 369-8086,4488
"National Freight, Inc.100 Opportunity DriveJohnstown, NY 12095",Transportation Services,Fulton | WIB Name: FMS| Region: Mohawk Valley Region,112,112,2/25/2014,-----,4/1/2014,Contract Loss,Plant Closing,Plant Closing,Bumping rights do not exist.,"Scott Brucker, Senior Vice President & General Counsel",(856) 470-2014,4487
"Ground Handling, Inc.240 Airport RoadWhite Plains, NY 10506",Baggage handling at the Westchester County airport,Westchester | WIB Name: WESTCHESTER| Region: Mid-Hudson Region,128,128,2/24/2014,-----,5/27/2014,Loss of contract,Plant Closing,Plant Closing,Teamsters - No bumping rights will exist.,"Jacqueline Piper, President",(914) 995-3998,4486
,Photographic equipment and supplies,Monroe | WIB Name: MONROE | Region: Finger Lakes Region,-----,1,2/24/2014,5/20/2014,-----,Economic,Plant Layoff,Plant Layoff,There is no employee representative of record.,"Mary C. Lazzar-Whyte, Director, HR Americas Employee Services",(585) 781-1896,4485
"SUNY Downstate Medical Center at LICH - StaffCo.339 Hicks StreetBrooklyn, NY 11201",Medical Center,Kings | WIB Name: NEW YORK CITY | Region: New York City,"1,442","1,442",3/25/2013 Amended: 2/24/2014,Layoffs are postponed to occur between 2/25/2014 and 3/10/2014,Postponed to occur between 2/25/2014 and 3/10/2014,Economic,Plant Closing,Plant Closing,"1199 SEIU United Healthcare Workers East, New York State Nurses Association, Local 30 & 30 A-B-C-D of the International Union of Operating Engineers, and Special and Superior Officers Benevolent Association","Francesca Tinti, Assistant Vice President for Human Resources",(718) 780-1500,4484
"PHH Mortgage Corporation170/220 Northpointe ParkwayAmherst, NY 14228",Company,Erie | WIB Name: ERIE | Region: Western Region,-----,135,2/21/2014,To occur between 5/21/2014 and 7/2/2014,-----,Economic,Plant Layoff,Plant Layoff,Employees do not have a representative or bumping rights.,"Terence P. Zimheld, Director, IIR Business Partner",(856) 917-3312,4483
"Quandt's Foodservice Distributors, Inc.105 Quist Road PO Box 700Amsterdam, NY 12010",Food Service Product Distributor,Montgomery | WIB Name: FMS| Region: Mohawk Valley Region,-----,116,10/31/2013Amended 2/20/2014,"Layoff dates for the remaining 20 workers scheduled to be released, have been postponed to occur between 2/21/2014 and 5/9/2014.",-----,Sale of business,Plant Layoff,Plant Layoff,Employees are not unionized and bumping rights do not exist.,"Robert S. Quandt, Chief Executive Officer",(518) 842-1550,4482
"Transamerica Financial Life Insurance Company100 Executive DriveEdgewood, NY 11717",Life Insurance,Nassau | WIB Name: SUFFOLK| Region: Long Island,79,79,2/19/2014,-----,10/31/2014,Economic,Plant Closing,Plant Closing,Employees are not represented by a union.,"Cindy Hampton, Lead Human Resources Consultant",(914) 627-3343,4479
"Pfizer Inc. 401 North Middletown RoadPearl River, NY 10965",Pharmaceutical Products,Rockland | WIB Name: ROCKLAND| Region: Mid-Hudson Region,1330,44 - 36 non-bargaining unit colleagues & 8 bargaining unit colleagues,2/19/2014,To occur between 1/11/ 2013 and 6/17/ 2014,-----,Company Restructuring,Plant Layoff,Plant Layoff,Local 95c ICWU/UFCW,"Mariana Arteaga, Human Resources Director, Manager & Operational SupportPhone: (845) 602-3611",,4478
"Eastman Kodak Kodak Office343 State StreetRochester, NY 14650",Photographic equipment and supplies,Monroe | WIB Name: MONROE| Region: Finger Lakes Region,-----,1,2/18/2014,5/12/2014,-----,Economic,Plant Layoff,Plant Layoff,There is no employee representative of record.,"Mary C. Lazzar-Whyte, Director, HR Americas Employee Services",(585) 781-1896,4477
"Dr. Pepper Snapple Group (DPSG)75 Pierces RoadNewburgh, NY 12550",Soft drink distribution facility,Orange | WIB Name: ORANGE| Region: Mid-Hudson Region,35,35,2/18/2014,to occur on 4/1/2014 or during the 14-day period thereafter,4/1/2014,Economic,Plant Closing,Plant Closing,Teamster Local Union 812,"Mindy Newman, Regional Human Resources Manager",(732) 815-7879,4476
"Cellu Tissue Long Island, LLC dba Clearwater Papers555 N. Research PlCentral Islip, NY 11722",Paper product manufacturing,Nassau | WIB Name: SUFFOLK| Region: Long Island,153,153,2/18/2014,To occur between 2/23/2014 and 5/18/2014,5/18/2014,Economic,Plant Closing,Plant Closing,No bumping rights apply and employees are not represented by a union.,"Tony Ventresco, Senior Director Human Resources",(509) 344-5913,4475
"VNS CHOICE Community Care (VNSNY)1200 Waters PlaceBronx, NY 10461",Visiting Nurse Service,New York/Bronx/Kings/Queens | WIB Name: NEW YORK CITY| Region: New York CityOyster Bay/Hempstead | WIB Name: OYSTER BAY| Region: Long Island,-----,37,10/28/2013Amended 2/14/2014,1/24/2014,-----,Economic,Plant Layoff,Plant Layoff,United Federation of Teachers,"Marian Hass, Vice President, Human Resources Policy & Practice",(212) 609-7880,4474
"Visiting Nurse Service of New York Hospice Care (VNSNY)1630 E. 15th StreetBrooklyn, NY 11229",Visiting Nurse Service,Kings/| WIB Name: NEW YORK CITY| Region: New York City,-----,1,2/14/2014,3/7/2014,-----,Economic,Plant Layoff,Plant Layoff,United Federation of Teachers,"Marian Hass, Vice President, Human Resources Policy & Practice",(212) 609-7880,4473
"Jones Hirsch Connors Miller & Bull P.C.One Battery Park PlazaNew York, NY 10004",Law Firm,New York | WIB Name: NEW YORK CITY| Region: New York CityNassau | WIB Name: HEMPSTEAD| Region: Long Island,50,50,2/11/2014,-----,6/30/2014,Merger,Plant Closing,Plant Closing,There are no bumping rights and employees are not represented by a union.,"Stephanie Ransom, CLM, Director of Administration",(212) 527-1333,4472
"St. Mary's Hospital For Children, Inc.Early Intervention Program (EIP)29-01 216th StreetBayside, NY 11360",Early Intervention Services,Queens |Richmond | WIB Name: NEW YORK CITY| Region: New York CityNassau | WIB Name: OYSTER BAY| Region: Long Island,34,34,2/3/2014 Amended 2/11/2014,-----,5/5/2014,Economic,Plant Closing,Plant Closing,Bumping rights do not exist for the affected employees.,"Renee Cajigal-Delgado, Director of Human Resources",(718) 281-8967,4471
"St. Mary's Hospital For Children, Inc.Early Intervention Program (EIP)29-01 216th StreetBayside, NY 11360",Early Intervention Services,Queens|Richmond | WIB Name: NEW YORK CITY| Region: New York CityNassau | WIB Name: OYSTER BAY| Region: Long Island,34,34,2/7/2014,-----,5/5/2014,Economic,Plant Closing,Plant Closing,Bumping rights do not exist for the affected employees.,"Renee Cajigal-Delgado, Director of Human Resources",(718) 281-8967,4469
"Interfaith Medical Center1545 Atlantic AvenueBrooklyn, NY 11213",Medical Center,Kings | WIB Name: NEW YORK CITY| Region: New York City,1405,1405,8/2/2013Amended: 2/10/2014,"Layoffs are postponed to commence on March 17, 2014, or within 14 days thereafter.",Undetermined at this time,Funding cuts,Plant Closing,Plant Closing,"1199 SEIU United Healthcare Workers East, New York State Nurses Association, NYSNA, The Committee of Residents and Interns/SEIU, New York State Federation of Physicians and Dentists, AFL-CIO","M. Denise McLellan, SPHR, CEBS, Director of Human Resources",(718) 613-6560,4468
"Premier Lakewood, Inc201 Winchester RoadLakewood, NY 14750",Tool & Die Casting,Chautauqua| WIB Name: CHAUTAUQUA| Region: Western Region,75,75,2/7/2014,Will occur between 5/1/2014 and 5/6/2014,5/6/2014,Economic,Plant Closing,Plant Closing,Bumping rights do not exist and there is no union representation.,"Marcus H. Lee, CFO, Premier Tool and Die Cast",(269) 471-7715,4467
"Smithfield Associates LLC-Pastis Restaurant9 Ninth AvenueNew York, NY 10014",Restaurant,New York | WIB Name: NEW YORK CITY| Region: New York City,200,200,9/30/2013 Amended: 2/7/2014,-----,postponed to occur on 2/28/2014,Economic,Plant Closing,Plant Closing,There are no bumping rights.,"Yvette Rivera, Director of Human Resources",(212) 925-5340 X 255,4466
"Eastman Kodak Kodak Office343 State StreetRochester, NY 14650",Photographic equipment and supplies,Monroe | WIB Name: MONROE| Region: Finger Lakes Region,-----,2 (1 in Office and 1 in Field),2/5/2014,5/3/2014,-----,Economic,Plant Layoff,Plant Layoff,There is no employee representative of record.,"Mary C. Lazzar-Whyte, Director, HR Americas Employee Services",(585) 781-1896,4464
"SUNY Downstate Medical Center at LICH - StaffCo.339 Hicks StreetBrooklyn, NY 11201",Medical Center,Kings | WIB Name: NEW YORK CITY| Region: New York City,"1,442","1,442",3/25/2013Amended: 2/4/2014,Layoffs are postponed to occur between 2/11/2014 and 2/24/2014,Postponed to occur between 2/11/2014 and 2/24/2014,Economic,Plant Closing,Plant Closing,"1199 SEIU United Healthcare Workers East, New York State Nurses Association, Local 30 & 30 A-B-C-D of the International Union of Operating Engineers, and Special and Superior Officers Benevolent Association","Francesca Tinti, Assistant Vice President for Human Resources",(718) 780-1500,4463
"Every Ware Global, Inc.Corporate Office163 Kenwood AvenueOneida, NY 13421",Corporate office,Oneida | WIB Name: HMO| Region: Mohawk Valley Region,64,64,1/28/2014Amended 2/4/2014,-----,Will commence on 4/27/2014 and occur in phases through 4/1/2015.,Merger,Plant Closing,Plant Closing,There will be no bumping rights for employees.,"Johnathan Branson, VP of Global Human Resources",(614) 813-5506,4462
"VNS CHOICE Community Care (VNSNY)1200 Waters PlaceBronx, NY 10461",Visiting Nurse Service,New York/Bronx/Kings/Queens | WIB Name: NEW YORK CITY| Region: New York CityOyster Bay/Hempstead | WIB Name: OYSTER BAY| Region: Long Island,-----,37,10/28/2013Amended 2/3/2014,1/24/2014,-----,Economic,Plant Layoff,Plant Layoff,United Federation of Teachers,"Marian Hass, Vice President, Human Resources Policy & Practice",(212) 609-7880,4461
"Visiting Nurse Service of New York Home Care (VNSNY)5 Penn PlazaNew York, NY 10001",Visiting Nurse Service,New York/Bronx/Kings/Queens | WIB Name: NEW YORK CITY| Region: New York CityOyster Bay/Hempstead | WIB Name: OYSTER BAY| Region: Long Island,-----,5,10/28/2013Amended 2/3/2014,1/24/2014,-----,Economic,Plant Layoff,Plant Layoff,United Federation of Teachers,"Marian Hass, Vice President, Human Resources Policy & Practice",(212) 609-7880,4460
"VNS CHOICE (VNSNY)1250 BroadwayNew York, NY 10001",Visiting Nurse Service,New York/| WIB Name: NEW YORK CITY| Region: New York City,-----,1,2/3/2014,3/7/2014,-----,Economic,Plant Layoff,Plant Layoff,United Federation of Teachers,"Marian Hass, Vice President, Human Resources Policy & Practice",(212) 609-7880,4459
"SOURCECORP BPS Inc.30 Wall StreetBinghamton, NY 13901",Consulting Services,Broome | WIB Name: BROOME/TIOGA| Region: Southern Region,-----,171,2/2/2014,5/1/2014,-----,Contract Loss,Plant Layoff,Plant Layoff,Employees have no bumping rights nor do they have union representation.,Linda Parke,(607) 778-3359,4458
"Every Ware Global, Inc.Corporate Office163 Kenwood AvenueOneida, NY 13421",Corporate office,Oneida | WIB Name: HMO| Region: Mohawk Valley Region,63,63,1/28/2014,-----,Will commence on 4/1/2014 and occur in phases through 4/1/2015.,Merger,Plant Closing,Plant Closing,There will be no bumping rights for employees.,"Johnathan Branson, VP of Global Human Resources",(614) 813-5506,4457
"TLC Health Network/Lake Shore Health Care Center845 Routes 5 & 20Irving, NY 14081",Health Center,Chautauqua | WIB Name: CHAUTAUQUA| Region: Western RegionCattaraugus | WIB Name: ALL/CAT | Region: Western Region,438,438,10/17/2013 Amended 1/31/2014,Separations will occur between 1/31/2014 and 3/29/2014.,3/29/2014,Economic,Plant Closing,Plant Closing,1199 SEIU United Health Care Workers East,"Jack Davis, SPHR, Vice President for Administrative Services",(716) 363-7260,4456
"Carthage Area Hospital, Inc.Critical Care Unit1001 West StreetCarthage, NY 13619",Critical Care Unit,Jefferson | WIB Name: JEFF/LEWIS | Region: North Country Region,-----,73,1/31/2014,"Between 2/13/2014 and February 20, 2014",-----,Loss of Grant Funds,Plant Layoff,Plant Layoff,1199 SEIU,Richard Duvall,(315) 493-1000,4455
"Residence Inn by Marriott, LLC @ Residence Inn Fishkill14 Schuyler BlvdFishkill, NY 12524",Residential Hotel,Dutchess | WIB Name: DUTCHESS| Region: Mid-Hudson Region,31,31,9/30/2013Amended: 1/29/2014,To occur between 3/28/2014 and 3/30/2014,3/28/2014,"The Residence Inn by Marriott, LLC will permanently cease managing the Residence Inn Fishkill. New management will take over this function.",Plant Closing,Plant Closing,Affected employees will have no bumping rights.,"Laila Batista, Acting General Manager",(845) 896-5210,4454
"Staples10 Midland AvenuePort Chester, NY 10573",Office Supply/Stationery Store,Westchester | WIB Name: WESTCHESTER| Region: Mid-Hudson Region,39,39,1/29/2014,-----,On a 14-day period beginning on 4/30/2014,Economic,Plant Closing,Plant Closing,None of the affected employees have bumping rights or are represented by a union.,"Gina Lee, Human Resources Manager",(914) 589-2112,4453
"Wells Fargo Home Mortgage Northeast Retail Fullfillment Group179 Sullys TrailPittsford, NY 14534",Mortgage service,Monroe | WIB Name: MONROE | Region: Finger Lakes Region,68,25,1/22/2014 Amended: 1/28/2014,4/22/2014,-----,Economic,Mass Layoff,Mass Layoff,None of the team members have bumping rights or are represented by a union.,"Pamela Davis, Human Resources",(704) 383-2657,4452
"Eastman Kodak Kodak Office343 State StreetRochester, NY 14650",Photographic equipment and supplies,Monroe | WIB Name: MONROE | Region: Finger Lakes Region,-----,4,1/28/2014,4/22/2014,-----,Economic,Plant Layoff,Plant Layoff,There is no employee representative of record.,"Mary C. Lazzar-Whyte, Director, HR Americas Employee Services",(585) 781-1896,4451
"First Transit841 Fair StreetCarmel, NY 10512",Transportation,Putnam | WIB Name: WESTCH/PTNM | Region: Mid-Hudson Region,65,65,1/28/2014,-----,3/31/2014 or during the 14-day period commencing on that date,Loss of Contract,Plant Closing,Plant Closing,"International Union of Operating Engineers (IUOE), Local 30","Kristy Baccile, Director of Human Resources",(607) 857-6023,4450
"World Logistics Group, Inc.158 West Yard RoadFeura Bush, NY 12067",Warehouse and distribution facility,Albany | WIB Name: CAPITAL DISTRICT | Region: Capital Region,72,72,1/28/2014,-----,On or about 4/15/2014,Economic,Plant Closing,Plant Closing,Bumping rights do not presently exist. Employees are not represented by a union.,"Scott Brucker, Senior Vice President & General Counsel",(856) 470-2014,4449
"Loehmann's - Chelsea101 7th AvenueNew York, NY 10011",Retail store,New York | WIB Name: NEW YORK CITY | Region: New York CityWestchester | WIB Name: WESTCHESTER | Region: Mid-Hudson Region,100,100,1/23/2014,-----,2/28/2014 or within 14 days thereafter,Bankruptcy,Plant Closing,Plant Closing,There are no bumping rights.,"Nancy Straface, Senior Vice President",(718) 430-5308,4446
"Wells Fargo Home Mortgage Northeast Retail Fullfillment Group179 Sullys TrailPittsford, NY 14534",Mortgage service,Monroe | WIB Name: MONROE | Region: Finger Lakes Region,25,25,1/23/2014,-----,4/22/2014,Economic,Plant Closing,Plant Closing,None of the team members have bumping rights or are represented by a union.,"Pamela Davis, Human Resources",(704) 383-2657,4445
"Sterling National Bank500 7th AvenueNew York, NY 10018",Bank,New York | WIB Name: NEW YORK CITY | Region: New York CityOyster Bay | WIB Name: OYSTER BAY | Region: Long IslandRockland | WIB Name: ROCKLAND | Region: Mid-Hudson Region,-----,2,1/23/2014,To occur between 4/8/2014 and 4/22/2014,-----,Economic,Plant Layoff,Plant Closing,There are no bumping rights for Sterling employees and employees are not represented by any union.,"Jean Strella, M.S., CBP, CCP, SPRH, Senior Vice President",(845) 369-8086,4444
"Advanced Monolythic Ceramics, Inc.3101 Constitution AvenueOlean, NY 14760",Ceramic Manufacturing,Cattaragus | WIB Name: ALL/CAT | Region: Western Region,65,65,2/4/2013 Amended 1/21/2014,"Layoffs will be conducted in Phases beginning on 5/10/2013, with the expected final closing on January 10, 2014. Five employees will remain on site to pack equipment until 2/28/2014.",1/10/2014,Economic/Consolidation of manufacturing to CA site,Plant Closing,Plant Closing,Employees do not have bumping rights.,"Susan Farinacci, Director Human Resources",(805) 389-1166,4441
"Alcoa Primary Metals at Massena East194 County Route 45Massena, NY 13662",Primary Aluminum Production,St. Lawrence | WIB Name: ST LAWRENCE| Region: North Country Region,332,332 (50 Employees to be retained for up to 2 years to decommission plant),1/17/2014,-----,to begin on 4/17/2014 or within 14 days thereof,Economic,Plant Closing,Plant Closing,United Steel Workers (USW) Local 450A,"Susan Flynn, Primary Metals Human Resource Manager",(315) 764-6204,4440
,Lumber manufacturer and distributor,Orange | WIB Name: ORANGE| Region: Mid-Hudson Region,68,68,1/17/2014,-----,4/18/2014,Economic,Plant Closing,Plant Closing,Teamsters Local 1205,Scott Ross,(845) 457-4000,4439
,Security Services,Onondaga | WIB Name: ONONDAGA| Region: Central Region,44,44,1/17/2014,-----,4/19/2014,Outsourcing Services,Plant Closing,Plant Closing,Employees are not represented by a union and do not have any bumping rights.,"Cindy L. Wheeler, Manager of Human Resources",(315) 634-7822,4438
,Grocery Store,Suffolk | WIB Name: SUFFOLK| Region: Long Island,71,71,1/17/2014,-----,On or about 4/14/2014,Economic,Plant Closing,Plant Closing,UFCW Local 342,"Derek Kinney, Vice President, Human Resources and Labor Relations",(201) 571-4018,4436
"Bridge Leather Inc.1415 Redfern AvenueFar Rockaway, NY 11691",Warehouse,Queens | WIB Name: NEW YORK CITY| Region: New York City,81,81,1/16/2014,-----,4/15/2014,Relocation of business out of state,Plant Closing,Plant Closing,-----,Steven Kahn,(718) 471-3300,4435
"TGI Friday's484 8th AvenueNew York, NY",Restaurant,New York | WIB Name: NEW YORK CITY| Region: New York City,73,73,10/17/2013Amended 1/16/2014,-----,"Postponed to occur on 4/20/2014 or during the 14-day period that begins on that date. Except for a small number of employees, presently unknown, who will assist with the winding down of operations.",Economic,Plant Closing,Plant Closing,"Employees are not represented by a union, nor by any other employee representative. No bumping rights exist among these non-union employees.","Ms. Ann Martinez, CFO",(212) 560-1658,4434
"Keywell, L.L.C.300 Falconer StreetFrewsburg, NY 14738",Aerospace Metals and Specialty Steels recycling,Chautauqua | WIB Name: CHAUTAUQUA| Region: Western Region,83,52,8/30/2013Amended: 1/14/2013,52 terminations took place on 9/6/2013/31 employees remain on site under the new name of SGK Ventures,-----,Economic,Plant Layoff,Plant Layoff,"United Steel, Paper and Forestry, Rubber, Manufacturing, Energy, Allied Industrial and Service Workers International Union, AFL-CIO, CLC, on behalf of USW Local 9367.","Jack Joyce, Vice President - HR",(773) 660-2060 ext. 235,4432
"Carlisle Etcetera LLC34-24 Vernon BoulevardLong Island City, NY 11106",Fashion Design,Queens | WIB Name: NEW YORK CITY| Region: New York City,63,63,1/10/2014,-----,On or about 6/1/2014,Business Relocation to Westminister MD,Plant Closing,Plant Closing,"None of the employees are members of a collective bargaining unit, therefore no bumping rights exist.","Lucille Mavrokefalos, HR Representative",(631) 487-9091,4430
"Interfaith Medical Center1545 Atlantic AvenueBrooklyn, NY 11213",Medical Center,Kings | WIB Name: NEW YORK CITY| Region: New York City,1405,1405,8/2/2013Amended: 1/8/2014,"Layoffs are postponed to commence on January 26, 2014, or within 14 days thereafter.",Undetermined at this time,Funding cuts,Plant Closing,Plant Closing,"1199 SEIU United Healthcare Workers East, New York State Nurses Association, NYSNA, The Committee of Residents and Interns/SEIU, New York State Federation of Physicians and Dentists, AFL-CIO","M. Denise McLellan, SPHR, CEBS, Director of Human Resources",(718) 613-6560,4429
"Macy's Medley Centre Store1 Irondequoit Mall DriveRochester, NY 14622",Retail Store,Monroe | WIB Name: MONROE| Region: Finger Lakes Region,82,82,1/8/2014,To occur between 4/9/2014 and 4/22/2014,4/22/2014,Economic,Plant Closing,Plant Closing,Employees do not have “bumping rights” and are not represented by any labor organization or other representative.,"Chanell Bracey-Davis, Vice Preesident, Labor and Stores Employee Relations",(646) 429-4729,4428
"Barnes & Noble College Booksellers, LLC105 Fifth AvenueNew York, NY",Retail Book Store,New York | WIB Name: NEW YORK CITY| Region: New York City,56,56,1/7/2014,-----,1/31/2014,Economic,Plant Closing,Plant Closing,Affected employees are not represented by a union.,"Rhea Kaston, Director of Employee Relations",(908) 991-2607,4427
"Farmers Group Inc.4700 Vestal Parkway EastVestal, NY 13850",Insurance,Broome | WIB Name: BROOME/TIOGA| Region: Southern Region,55,55,1/3/2014,To commence on 4/4/2014 and continue through 5/31/2014,5/31/2014,Economic,Plant Closing,Plant Closing,No labor organization represents any of the affected employees.,"Cindy Bush, Human Resources Business Partner",(302) 442-9451,4425
"Kaye Scholer LLP425 Park AvenueNew York, NY 10022",Law firm,New York | WIB Name: NEW YORK CITY| Region: New York City,total number yet to be confirmed,1,1/3/2014,3/31/2014,7/31/2014,"Relocation of Administrative/Support staff to Tallahassee, Florida",Plant Unit Closing,Plant Unit Closing,None of the affected employees are members of a labor organization.,"Dana Morgan, Human Resources Manager",(212) 836-8330,4424
"Alcohol and Drug Dependency Services, Inc. (ADDS)Inpatient/Administrative/Rehab/Detox/Supportive Living Services291 Elm StreetBuffalo, NY 14203",Alcohol and drug dependency services,Erie | WIB Name: ERIE| Region: Western Region,53,53,12/27/2013,-----,12/31/2013,Economic-Inability to secure operating capital,Plant Closing,,No bumping rights exist.,"Myra Reynolds, Director of Human Resources",(716) 854-2997,4423
